generation	max_fitness
0	10.1
1	10.1
2	10.1
3	10.4
4	10.1
5	10.7
6	10.1
7	10.1
8	10.1
9	10.1
10	10.1
11	10.4
12	10.4
13	11.0
14	10.4
15	10.4
16	10.7
17	10.7
18	10.1
19	10.4
20	10.7
21	10.4
22	10.4
23	10.7
24	10.4
25	10.1
26	10.4
27	10.7
28	10.1
29	10.4
30	10.4
31	10.7
32	10.7
33	11.0
34	10.7
35	10.1
36	11.0
37	10.4
38	10.4
39	10.7
40	10.1
41	10.7
42	10.7
43	10.7
44	10.4
45	10.7
46	10.7
47	10.7
48	10.4
49	10.4
50	-343.0
51	-2.5
52	-0.9
53	6.0
54	6.0
55	6.0
56	6.0
57	6.0
58	7.8
59	7.8
60	7.8
61	7.8
62	8.3
63	8.3
64	8.3
65	8.3
66	8.3
67	8.3
68	8.3
69	8.3
70	8.3
71	8.3
72	8.3
73	8.3
74	8.3
75	8.3
76	8.3
77	8.3
78	8.3
79	8.3
80	8.3
81	8.8
82	8.8
83	8.8
84	8.8
85	8.8
86	8.8
87	8.8
88	8.8
89	8.8
90	8.8
91	8.8
92	8.8
93	8.8
94	8.8
95	8.8
96	8.8
97	8.8
98	8.8
99	8.8
