generation	max_fitness
0	10.1
1	10.1
2	10.1
3	10.4
4	10.4
5	10.4
6	10.1
7	10.1
8	10.4
9	10.4
10	10.7
11	10.4
12	10.4
13	10.1
14	10.1
15	11.0
16	10.1
17	10.1
18	10.4
19	10.1
20	10.7
21	10.1
22	10.1
23	10.4
24	10.4
25	10.4
26	10.4
27	10.1
28	10.4
29	10.4
30	10.4
31	10.4
32	11.0
33	10.4
34	10.7
35	10.6
36	10.7
37	10.4
38	10.1
39	10.4
40	10.7
41	11.0
42	10.7
43	10.4
44	10.4
45	10.7
46	11.3
47	10.4
48	10.4
49	11.0
50	1.5
51	1.5
52	1.5
53	2.1
54	2.1
55	2.1
56	2.1
57	2.1
58	11.9
59	11.9
60	11.9
61	11.9
62	11.9
63	11.9
64	11.9
65	11.9
66	11.9
67	11.9
68	11.9
69	11.9
70	11.9
71	11.9
72	11.9
73	11.9
74	11.9
75	11.9
76	11.9
77	11.9
78	11.9
79	11.9
80	11.9
81	11.9
82	11.9
83	11.9
84	11.9
85	11.9
86	11.9
87	11.9
88	11.9
89	11.9
90	11.9
91	11.9
92	11.9
93	11.9
94	11.9
95	11.9
96	11.9
97	11.9
98	11.9
99	11.9
