solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
cgp	C-PAR	47700	0.360081175	0.3795026925	0.373192685
cgp	C-PAR	48000	0.360081175	0.3795026925	0.373192685
cgp	C-PAR	48300	0.360466615	0.3795026925	0.373192685
cgp	C-PAR	48600	0.360466615	0.3795026925	0.373192685
cgp	C-PAR	48900	0.360466615	0.3795026925	0.373192685
cgp	C-PAR	49200	0.360466615	0.3795026925	0.373192685
cgp	C-PAR	49500	0.360466615	0.3795026925	0.373192685
cgp	C-PAR	49800	0.360466615	0.3797068	0.373192685
cgp	C-PAR	50100	0.360466615	0.3797068	0.373192685
cgp	C-PAR	50400	0.360466615	0.3797068	0.373192685
cgp	C-PAR	50700	0.360466615	0.3797068	0.373192685
cgp	C-PAR	51000	0.360466615	0.3797068	0.373192685
cgp	C-PAR	51300	0.360466615	0.40421173	0.373192685
cgp	C-PAR	51600	0.360466615	0.40421173	0.373192685
cgp	C-PAR	51900	0.360466615	0.40421173	0.373192685
cgp	C-PAR	52200	0.360466615	0.40421173	0.373192685
cgp	C-PAR	52500	0.360466615	0.40430642499999997	0.373192685
cgp	C-PAR	52800	0.360466615	0.40430642499999997	0.373192685
cgp	C-PAR	53100	0.360466615	0.40430642499999997	0.373192685
cgp	C-PAR	53400	0.360466615	0.404597125	0.373192685
cgp	C-PAR	53700	0.360466615	0.404597125	0.373192685
cgp	C-PAR	54000	0.3605612875	0.40777030000000003	0.373192685
cgp	C-PAR	54300	0.3605612875	0.41014115500000004	0.373192685
cgp	C-PAR	54600	0.3605612875	0.41014115500000004	0.373192685
cgp	C-PAR	54900	0.3605612875	0.41125941250000003	0.373192685
cgp	C-PAR	55200	0.3605612875	0.432073225	0.373192685
cgp	C-PAR	55500	0.3605612875	0.432073225	0.373192685
cgp	C-PAR	55800	0.3605612875	0.432073225	0.373192685
cgp	C-PAR	56100	0.3605612875	0.432073225	0.373192685
cgp	C-PAR	56400	0.3605612875	0.4322349	0.373192685
cgp	C-PAR	56700	0.3605612875	0.4322349	0.373192685
cgp	C-PAR	57000	0.3605612875	0.4322349	0.373192685
cgp	C-PAR	57300	0.3605612875	0.432235575	0.373192685
cgp	C-PAR	57600	0.3605612875	0.432235575	0.373192685
cgp	C-PAR	57900	0.3605612875	0.432235575	0.373192685
cgp	C-PAR	58200	0.3605612875	0.432235575	0.373192685
cgp	C-PAR	58500	0.3605612875	0.432235575	0.373192685
cgp	C-PAR	58800	0.3605612875	0.432235575	0.373192685
cgp	C-PAR	59100	0.3605612875	0.432235575	0.373192685
cgp	C-PAR	59400	0.361624995	0.432235575	0.373192685
cgp	C-PAR	59700	0.361624995	0.432235575	0.373192685
cgp	C-PAR	60000	0.361624995	0.43524876	0.373192685
cgp	C-PAR	60300	0.361624995	0.4392207375	0.373192685
cgp	C-PAR	60600	0.361624995	0.442425795	0.373192685
cgp	C-PAR	60900	0.361624995	0.4592549775	0.373192685
cgp	C-PAR	61200	0.361624995	0.4592549775	0.373192685
cgp	C-PAR	61500	0.36271626	0.4592549775	0.37340077
cgp	C-PAR	61800	0.36271626	0.4592549775	0.37352702000000004
cgp	C-PAR	62100	0.36271626	0.4592549775	0.37352702000000004
cgp	C-PAR	62400	0.36271626	0.4592549775	0.37352702000000004
cgp	C-PAR	62700	0.36271626	0.4592549775	0.37352702000000004
cgp	C-PAR	63000	0.36271626	0.4592549775	0.37352702000000004
cgp	C-PAR	63300	0.36271626	0.4592549775	0.37352702000000004
cgp	C-PAR	63600	0.36271626	0.4592549775	0.37352702000000004
cgp	C-PAR	63900	0.36271626	0.4592549775	0.37481065
cgp	C-PAR	64200	0.36271626	0.4592549775	0.37481065
cgp	C-PAR	64500	0.36271626	0.4592549775	0.37481065
cgp	C-PAR	64800	0.36271626	0.4592549775	0.37650395999999997
cgp	C-PAR	65100	0.36271626	0.4592549775	0.37665236
cgp	C-PAR	65400	0.36271626	0.4592549775	0.37665236
cgp	C-PAR	65700	0.36271626	0.4592549775	0.37665236
cgp	C-PAR	66000	0.36271626	0.4592549775	0.37665236
cgp	C-PAR	66300	0.36271626	0.4592549775	0.37665236
cgp	C-PAR	66600	0.36271626	0.4592549775	0.37665236
cgp	C-PAR	66900	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	67200	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	67500	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	67800	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	68100	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	68400	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	68700	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	69000	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	69300	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	69600	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	69900	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	70200	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	70500	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	70800	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	71100	0.36271626	0.4592549775	0.37689823
cgp	C-PAR	71400	0.36271626	0.4592549775	0.37696591
cgp	C-PAR	71700	0.36271626	0.4592549775	0.37696591
cgp	C-PAR	72000	0.36271626	0.4592549775	0.37696591
cgp	C-PAR	72300	0.36271626	0.4592549775	0.37696591
cgp	C-PAR	72600	0.36271626	0.4592549775	0.37696591
cgp	C-PAR	72900	0.36271626	0.4592549775	0.37696591
cgp	C-PAR	73200	0.36271626	0.4592549775	0.37696591
cgp	C-PAR	73500	0.36271626	0.4592549775	0.37696591
cgp	C-PAR	73800	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	74100	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	74400	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	74700	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	75000	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	75300	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	75600	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	75900	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	76200	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	76500	0.36271626	0.4592549775	0.377187385
cgp	C-PAR	76800	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	77100	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	77400	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	77700	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	78000	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	78300	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	78600	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	78900	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	79200	0.37285322249999997	0.4592549775	0.377187385
cgp	C-PAR	79500	0.3728840075	0.4592549775	0.377445865
cgp	C-PAR	79800	0.3728840075	0.4592549775	0.377445865
cgp	C-PAR	80100	0.3728840075	0.4592549775	0.377445865
cgp	C-PAR	80400	0.3728840075	0.4592549775	0.377445865
cgp	C-PAR	80700	0.3728840075	0.4592549775	0.377445865
cgp	C-PAR	81000	0.3728840075	0.4592549775	0.377445865
cgp	C-PAR	81300	0.3728840075	0.4592549775	0.377445865
cgp	C-PAR	81600	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	81900	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	82200	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	82500	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	82800	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	83100	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	83400	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	83700	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	84000	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	84300	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	84600	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	84900	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	85200	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	85500	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	85800	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	86100	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	86400	0.3728840075	0.4592549775	0.377765925
cgp	C-PAR	86700	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	87000	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	87300	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	87600	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	87900	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	88200	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	88500	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	88800	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	89100	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	89400	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	89700	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	90000	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	90300	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	90600	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	90900	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	91200	0.3728840075	0.4592549775	0.37866339
cgp	C-PAR	91500	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	91800	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	92100	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	92400	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	92700	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	93000	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	93300	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	93600	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	93900	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	94200	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	94500	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	94800	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	95100	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	95400	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	95700	0.3728840075	0.463545035	0.37866339
cgp	C-PAR	96000	0.3728840075	0.46409755750000004	0.37866339
cgp	C-PAR	96300	0.3728840075	0.46409755750000004	0.37866339
cgp	C-PAR	96600	0.3728840075	0.46409755750000004	0.37866339
cgp	C-PAR	96900	0.3728840075	0.46409755750000004	0.37866339
cgp	C-PAR	97200	0.3728840075	0.46409755750000004	0.37866339
cgp	C-PAR	97500	0.3728840075	0.46409755750000004	0.37866339
cgp	C-PAR	97800	0.3728840075	0.46409755750000004	0.37866339
cgp	C-PAR	98100	0.3728840075	0.46409755750000004	0.37866339
cgp	C-PAR	98400	0.3749932425	0.46409755750000004	0.38355923999999997
cgp	C-PAR	98700	0.3749932425	0.46409755750000004	0.38355923999999997
cgp	C-PAR	99000	0.3749932425	0.46409755750000004	0.38355923999999997
cgp	C-PAR	99300	0.3749932425	0.46409755750000004	0.38355923999999997
cgp	C-PAR	99600	0.3749932425	0.46409755750000004	0.38355923999999997
cgp	C-PAR	99900	0.3749932425	0.46409755750000004	0.38355923999999997
cgp	C-PAR	100200	0.3749932425	0.46409755750000004	0.38355923999999997
cgp	C-PAR	100500	0.09295975749999999	0.18968588125	0.101417167
cgp	C-PAR	100800	0.102078156	0.221605805	0.16355598
cgp	C-PAR	101100	0.102078156	0.221605805	0.16355598
cgp	C-PAR	101400	0.127705765	0.221605805	0.192688415
cgp	C-PAR	101700	0.1839659425	0.2270890975	0.19294287
cgp	C-PAR	102000	0.192894845	0.23132274	0.19305013999999998
cgp	C-PAR	102300	0.192975665	0.23132274	0.1932197
cgp	C-PAR	102600	0.192975665	0.23132274	0.1932197
cgp	C-PAR	102900	0.19313987	0.25880646	0.19331086
cgp	C-PAR	103200	0.1932954475	0.25880646	0.19340447
cgp	C-PAR	103500	0.1932954475	0.25880646	0.19345436
cgp	C-PAR	103800	0.1932954475	0.259361295	0.19353710000000002
cgp	C-PAR	104100	0.19335659249999998	0.259361295	0.19365246
cgp	C-PAR	104400	0.19354119250000001	0.259361295	0.19385837
cgp	C-PAR	104700	0.19354119250000001	0.259361295	0.19385837
cgp	C-PAR	105000	0.1937556975	0.2594795675	0.19393732000000002
cgp	C-PAR	105300	0.1937556975	0.2594795675	0.20039330500000002
cgp	C-PAR	105600	0.1937556975	0.2594795675	0.20039330500000002
cgp	C-PAR	105900	0.1937556975	0.2594795675	0.20039330500000002
cgp	C-PAR	106200	0.193792835	0.2594795675	0.220030315
cgp	C-PAR	106500	0.193792835	0.2594795675	0.220319745
cgp	C-PAR	106800	0.193792835	0.2594795675	0.220319745
cgp	C-PAR	107100	0.193792835	0.2594795675	0.22052788
