solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
cgp	C-SEQ	285000	0.12115059975379452	0.30093614012002945	0.1486957917610804
cgp	C-SEQ	290000	0.10222229858239487	0.33033189674218494	0.16680446173995725
cgp	C-SEQ	295000	0.10253938427194947	0.20069214950005204	0.12751015555113548
cgp	C-SEQ	300000	0.03321059661296502	0.059926268489410475	0.055904671549797
cgp	C-SEQ	305000	0.0314612798392772	0.09011073111711684	0.0792128533745805
cgp	C-SEQ	310000	0.08610352687537665	0.14662838075309986	0.1248370599156866
cgp	C-SEQ	315000	0.08343139011412858	0.14608884463086722	0.12240723931851485
cgp	C-SEQ	320000	0.050438753639658274	0.14571547849724686	0.09274932431677975
cgp	C-SEQ	325000	0.05546886504938198	0.14516306466733414	0.13663540827110404
cgp	C-SEQ	330000	0.10385775845497841	0.145243300901105	0.1447652638889849
cgp	C-SEQ	335000	0.028807329169164026	0.1406224065382654	0.0403657257556915
cgp	C-SEQ	340000	0.0762640896330898	0.14543269372855616	0.12948800444913405
cgp	C-SEQ	345000	0.1452436187925438	0.15608754851079232	0.1453070679369072
cgp	C-SEQ	350000	0.037344512840112046	0.14696177793666715	0.1368609198834747
cgp	C-SEQ	355000	0.038911387013892275	0.14680558315012598	0.12993057328276336
cgp	C-SEQ	360000	0.08637376828119153	0.17301063476285589	0.1448752797829608
cgp	C-SEQ	365000	0.07140141345250103	0.144504615260909	0.0865655650850385
cgp	C-SEQ	370000	0.051376033884783553	0.1553443108762924	0.13654526330841082
cgp	C-SEQ	375000	0.06683055780983216	0.17370940671147153	0.14543269403899706
cgp	C-SEQ	380000	0.09197749290615317	0.15774998460741088	0.14682314001644645
cgp	C-SEQ	385000	0.031074813373076375	0.18309974852794153	0.0716194716126968
cgp	C-SEQ	390000	0.039243922258416726	0.1731811931434398	0.1223441037194182
cgp	C-SEQ	395000	0.09093483878920472	0.14603922159100569	0.13578935099455214
cgp	C-SEQ	399900	0.038617803715169374	0.14651447596649325	0.0563817356402675
