solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
lgp	C-SEQ	335000	0.03096819804826125	0.14629087519521508	0.086747499803702
lgp	C-SEQ	340000	0.08625111356377595	0.14630874137704572	0.13347590854391456
lgp	C-SEQ	345000	0.09666448955734568	0.17631450683499367	0.145432694737489
lgp	C-SEQ	350000	0.10095527539184929	0.15955115978916484	0.15204217758340136
lgp	C-SEQ	355000	0.1321970763383433	0.1956910771938661	0.16386007494293148
lgp	C-SEQ	360000	0.08150904765352601	0.19213594259538994	0.17096708031992114
lgp	C-SEQ	365000	0.06368763834082827	0.1413705073064193	0.07948817902555065
lgp	C-SEQ	370000	0.0876801754736031	0.18311101632813606	0.12246973478856185
lgp	C-SEQ	375000	0.04477654463456322	0.15708209915707505	0.06722252420149741
lgp	C-SEQ	380000	0.03968360616515075	0.14516306439569837	0.13633051863871515
