solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
cgp	C-GRAD	26700	0.35670633	0.3775305125	0.36209786
cgp	C-GRAD	27000	0.35670633	0.3775305125	0.36209786
cgp	C-GRAD	27300	0.35670633	0.3775305125	0.36209786
cgp	C-GRAD	27600	0.35670633	0.3775305125	0.36209786
cgp	C-GRAD	27900	0.35670633	0.3775305125	0.36209786
cgp	C-GRAD	28200	0.35670633	0.3775305125	0.36209786
cgp	C-GRAD	28500	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	28800	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	29100	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	29400	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	29700	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	30000	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	30300	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	30600	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	30900	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	31200	0.35719836	0.3781948975	0.36914913
cgp	C-GRAD	31500	0.35719836	0.378872245	0.36914913
cgp	C-GRAD	31800	0.35719836	0.378872245	0.36914913
cgp	C-GRAD	32100	0.35719836	0.378872245	0.36914913
cgp	C-GRAD	32400	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	32700	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	33000	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	33300	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	33600	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	33900	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	34200	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	34500	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	34800	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	35100	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	35400	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	35700	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	36000	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	36300	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	36600	0.357342715	0.378872245	0.36914913
cgp	C-GRAD	36900	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	37200	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	37500	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	37800	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	38100	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	38400	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	38700	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	39000	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	39300	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	39600	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	39900	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	40200	0.357342715	0.37887496	0.36914913
cgp	C-GRAD	40500	0.051683072999999996	0.0883491275	0.0588446285
cgp	C-GRAD	40800	0.05875073925	0.09208245500000001	0.07025477299999999
cgp	C-GRAD	41100	0.0699557215	0.093435567	0.08216862999999999
cgp	C-GRAD	41400	0.0699557215	0.09435958950000001	0.084149475
cgp	C-GRAD	41700	0.0699557215	0.09435958950000001	0.084149475
cgp	C-GRAD	42000	0.0699557215	0.09435958950000001	0.084149475
cgp	C-GRAD	42300	0.0700844725	0.09435958950000001	0.08472686
cgp	C-GRAD	42600	0.074162827	0.0947672395	0.08472686
cgp	C-GRAD	42900	0.0772129345	0.0947672395	0.08472686
cgp	C-GRAD	43200	0.077272232	0.0947672395	0.08472686
cgp	C-GRAD	43500	0.077272232	0.105363334	0.08472686
cgp	C-GRAD	43800	0.08158951549999999	0.105363334	0.08472686
cgp	C-GRAD	44100	0.0820676025	0.11734106650000001	0.08648925499999999
cgp	C-GRAD	44400	0.0820676025	0.142753624	0.08648925499999999
cgp	C-GRAD	44700	0.0825757275	0.142753624	0.08648925499999999
cgp	C-GRAD	45000	0.08293368	0.159704045	0.092158763
cgp	C-GRAD	45300	0.08293368	0.174826745	0.092158763
cgp	C-GRAD	45600	0.08293368	0.174826745	0.092158763
cgp	C-GRAD	45900	0.08404559249999999	0.19123535249999998	0.127481148
cgp	C-GRAD	46200	0.086112927	0.193845945	0.127481148
cgp	C-GRAD	46500	0.08760108999999999	0.19507634499999998	0.127481148
cgp	C-GRAD	46800	0.0904293265	0.19507634499999998	0.15052494500000002
cgp	C-GRAD	47100	0.0904293265	0.19507634499999998	0.15052494500000002
cgp	C-GRAD	47400	0.0904293265	0.1993505725	0.15052494500000002
cgp	C-GRAD	47700	0.0904293265	0.21244795249999998	0.15052494500000002
cgp	C-GRAD	48000	0.0904293265	0.212995325	0.15052494500000002
cgp	C-GRAD	48300	0.0904293265	0.212995325	0.157575495
cgp	C-GRAD	48600	0.0904293265	0.2518243625	0.18147697499999998
cgp	C-GRAD	48900	0.10553923200000001	0.2518243625	0.18147697499999998
cgp	C-GRAD	49200	0.10553923200000001	0.2518243625	0.181479495
cgp	C-GRAD	49500	0.10553923200000001	0.2518243625	0.181479495
cgp	C-GRAD	49800	0.10553923200000001	0.2518243625	0.181479495
cgp	C-GRAD	50100	0.10553923200000001	0.2518243625	0.181479495
cgp	C-GRAD	50400	0.10553923200000001	0.2518243625	0.181479495
cgp	C-GRAD	50700	0.10553923200000001	0.2518243625	0.181479495
cgp	C-GRAD	51000	0.11208630450000001	0.2518243625	0.181479495
cgp	C-GRAD	51300	0.11208630450000001	0.25663442000000003	0.181479495
cgp	C-GRAD	51600	0.11208630450000001	0.25663442000000003	0.187730045
cgp	C-GRAD	51900	0.1122056245	0.25663442000000003	0.19183135
cgp	C-GRAD	52200	0.1122056245	0.25663442000000003	0.19183135
cgp	C-GRAD	52500	0.15414232	0.25663442000000003	0.19183135
cgp	C-GRAD	52800	0.1578939475	0.26095891	0.19183135
cgp	C-GRAD	53100	0.1578939475	0.26095891	0.19183135
cgp	C-GRAD	53400	0.1578939475	0.26095891	0.19183135
cgp	C-GRAD	53700	0.1580182175	0.26095891	0.19238290000000002
cgp	C-GRAD	54000	0.158306915	0.26095891	0.21485291
cgp	C-GRAD	54300	0.158306915	0.26095891	0.21485291
cgp	C-GRAD	54600	0.158306915	0.26095891	0.21485291
cgp	C-GRAD	54900	0.16954191999999998	0.26095891	0.220685875
cgp	C-GRAD	55200	0.16954191999999998	0.26095891	0.220685875
cgp	C-GRAD	55500	0.1741246075	0.26095891	0.220685875
cgp	C-GRAD	55800	0.17431618999999998	0.26095891	0.220685875
cgp	C-GRAD	56100	0.176992135	0.26315778999999995	0.22341451499999998
cgp	C-GRAD	56400	0.176992135	0.26315778999999995	0.22341451499999998
cgp	C-GRAD	56700	0.176992135	0.26315778999999995	0.22917407499999998
cgp	C-GRAD	57000	0.178356455	0.26315778999999995	0.2299257
cgp	C-GRAD	57300	0.1815079175	0.26315778999999995	0.2299257
cgp	C-GRAD	57600	0.1815079175	0.26315778999999995	0.2299257
cgp	C-GRAD	57900	0.1815079175	0.26315778999999995	0.2299257
cgp	C-GRAD	58200	0.1815079175	0.26315778999999995	0.2299257
cgp	C-GRAD	58500	0.1815079175	0.26315778999999995	0.2299257
cgp	C-GRAD	58800	0.1815079175	0.26315778999999995	0.2299257
cgp	C-GRAD	59100	0.2060611575	0.26315778999999995	0.23148902999999998
cgp	C-GRAD	59400	0.2060611575	0.26315778999999995	0.23148902999999998
cgp	C-GRAD	59700	0.2060611575	0.26315778999999995	0.23148902999999998
cgp	C-GRAD	60000	0.2060611575	0.26315778999999995	0.23148902999999998
cgp	C-GRAD	60300	0.2068428225	0.26315778999999995	0.23703849999999999
cgp	C-GRAD	60600	0.2068428225	0.26315778999999995	0.23703849999999999
cgp	C-GRAD	60900	0.2068428225	0.26315778999999995	0.23703849999999999
cgp	C-GRAD	61200	0.2068428225	0.26315778999999995	0.23703849999999999
cgp	C-GRAD	61500	0.22259136750000003	0.26315778999999995	0.23703849999999999
cgp	C-GRAD	61800	0.22259136750000003	0.26315778999999995	0.23703849999999999
cgp	C-GRAD	62100	0.22259136750000003	0.26315778999999995	0.23703849999999999
cgp	C-GRAD	62400	0.22259136750000003	0.26315778999999995	0.23703849999999999
cgp	C-GRAD	62700	0.22259136750000003	0.2636525725	0.23703849999999999
cgp	C-GRAD	63000	0.22259136750000003	0.2636525725	0.23703849999999999
cgp	C-GRAD	63300	0.22259136750000003	0.28164384000000003	0.24534882
cgp	C-GRAD	63600	0.22259136750000003	0.28164384000000003	0.24534882
cgp	C-GRAD	63900	0.22305396	0.28164384000000003	0.24534882
cgp	C-GRAD	64200	0.22443651750000002	0.28164384000000003	0.24534882
cgp	C-GRAD	64500	0.2252977425	0.2819747625	0.24534882
cgp	C-GRAD	64800	0.2252977425	0.2819747625	0.24534882
cgp	C-GRAD	65100	0.228406295	0.2819747625	0.246046015
cgp	C-GRAD	65400	0.228406295	0.2819747625	0.246046015
cgp	C-GRAD	65700	0.228406295	0.2819747625	0.24659308000000002
cgp	C-GRAD	66000	0.228406295	0.2828936125	0.24659308000000002
cgp	C-GRAD	66300	0.228406295	0.2956969375	0.25271815
cgp	C-GRAD	66600	0.228406295	0.2956969375	0.25271815
cgp	C-GRAD	66900	0.228406295	0.2956969375	0.25271815
cgp	C-GRAD	67200	0.228406295	0.2956969375	0.25271815
cgp	C-GRAD	67500	0.228406295	0.2956969375	0.256342315
cgp	C-GRAD	67800	0.228406295	0.2956969375	0.26104779
cgp	C-GRAD	68100	0.228406295	0.2956969375	0.26104779
cgp	C-GRAD	68400	0.228406295	0.2956969375	0.26104779
cgp	C-GRAD	68700	0.228406295	0.2956969375	0.26104779
cgp	C-GRAD	69000	0.228406295	0.2956969375	0.26104779
cgp	C-GRAD	69300	0.228406295	0.2956969375	0.26104779
cgp	C-GRAD	69600	0.228406295	0.2956969375	0.26104779
cgp	C-GRAD	69900	0.228406295	0.2998705225	0.26104779
cgp	C-GRAD	70200	0.228406295	0.2998705225	0.26104779
cgp	C-GRAD	70500	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	70800	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	71100	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	71400	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	71700	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	72000	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	72300	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	72600	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	72900	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	73200	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	73500	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	73800	0.228406295	0.31555180000000005	0.26104779
cgp	C-GRAD	74100	0.2290828625	0.31555180000000005	0.26146936
cgp	C-GRAD	74400	0.2290828625	0.31555180000000005	0.2667852
cgp	C-GRAD	74700	0.2290828625	0.31555180000000005	0.2667852
cgp	C-GRAD	75000	0.2290828625	0.31555180000000005	0.2667852
cgp	C-GRAD	75300	0.2290828625	0.31555180000000005	0.2667852
cgp	C-GRAD	75600	0.2290828625	0.31555180000000005	0.2667852
cgp	C-GRAD	75900	0.2290828625	0.31555180000000005	0.2667852
cgp	C-GRAD	76200	0.2290828625	0.31555180000000005	0.2667852
cgp	C-GRAD	76500	0.2290828625	0.3859695625	0.2667852
cgp	C-GRAD	76800	0.2290828625	0.3859695625	0.2667852
cgp	C-GRAD	77100	0.2290828625	0.3859695625	0.2667852
cgp	C-GRAD	77400	0.24281587500000001	0.3859695625	0.2667852
cgp	C-GRAD	77700	0.24281587500000001	0.3859695625	0.2667852
cgp	C-GRAD	78000	0.2613814	0.3859695625	0.269340665
cgp	C-GRAD	78300	0.2613814	0.3859695625	0.269340665
cgp	C-GRAD	78600	0.27308267500000005	0.3945814625	0.29202375
cgp	C-GRAD	78900	0.27308267500000005	0.3945814625	0.29202375
cgp	C-GRAD	79200	0.27308267500000005	0.3945814625	0.29202375
cgp	C-GRAD	79500	0.27308267500000005	0.3945814625	0.29202375
cgp	C-GRAD	79800	0.27308267500000005	0.3945814625	0.29202375
cgp	C-GRAD	80100	0.27308267500000005	0.3945814625	0.29202375
cgp	C-GRAD	80400	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	80700	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	81000	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	81300	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	81600	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	81900	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	82200	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	82500	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	82800	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	83100	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	83400	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	83700	0.23705278	0.3287176525	0.24429589000000002
cgp	C-GRAD	84000	0.237853705	0.346082095	0.248787385
cgp	C-GRAD	84300	0.237853705	0.346082095	0.248787385
cgp	C-GRAD	84600	0.237853705	0.346082095	0.248787385
cgp	C-GRAD	84900	0.23810001749999998	0.346082095	0.248787385
cgp	C-GRAD	85200	0.23810001749999998	0.346082095	0.248787385
cgp	C-GRAD	85500	0.23810001749999998	0.346082095	0.248787385
cgp	C-GRAD	85800	0.2444944225	0.354873005	0.256418375
cgp	C-GRAD	86100	0.2444944225	0.354873005	0.256418375
cgp	C-GRAD	86400	0.2458655125	0.354873005	0.25761099
cgp	C-GRAD	86700	0.24646182	0.354873005	0.2577545
cgp	C-GRAD	87000	0.24646182	0.354873005	0.2577545
cgp	C-GRAD	87300	0.24646182	0.354873005	0.2577545
cgp	C-GRAD	87600	0.24646182	0.354873005	0.2577545
cgp	C-GRAD	87900	0.24978893500000002	0.354873005	0.289820875
cgp	C-GRAD	88200	0.24978893500000002	0.35574604249999997	0.289820875
cgp	C-GRAD	88500	0.2529847725	0.35574604249999997	0.289820875
cgp	C-GRAD	88800	0.2529847725	0.35574604249999997	0.289820875
cgp	C-GRAD	89100	0.2529847725	0.3559837225	0.289820875
cgp	C-GRAD	89400	0.2529847725	0.3559837225	0.289820875
cgp	C-GRAD	89700	0.2529847725	0.357634375	0.289820875
cgp	C-GRAD	90000	0.2529847725	0.357634375	0.289820875
cgp	C-GRAD	90300	0.2529847725	0.357634375	0.290229795
cgp	C-GRAD	90600	0.2529847725	0.357634375	0.290229795
cgp	C-GRAD	90900	0.2529847725	0.357634375	0.290229795
cgp	C-GRAD	91200	0.2529847725	0.357634375	0.290229795
cgp	C-GRAD	91500	0.2529847725	0.357634375	0.290229795
cgp	C-GRAD	91800	0.2529847725	0.357634375	0.290229795
cgp	C-GRAD	92100	0.2529847725	0.357634375	0.290229795
cgp	C-GRAD	92400	0.2529847725	0.35770608	0.290229795
cgp	C-GRAD	92700	0.2529847725	0.35770608	0.290229795
cgp	C-GRAD	93000	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	93300	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	93600	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	93900	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	94200	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	94500	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	94800	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	95100	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	95400	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	95700	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	96000	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	96300	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	96600	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	96900	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	97200	0.2529847725	0.3619311575	0.290229795
cgp	C-GRAD	97500	0.2529847725	0.37464899	0.290229795
cgp	C-GRAD	97800	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	98100	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	98400	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	98700	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	99000	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	99300	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	99600	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	99900	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	100200	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	100500	0.2529847725	0.37464899	0.30942373
cgp	C-GRAD	100800	0.253868545	0.37464899	0.32320388
cgp	C-GRAD	101100	0.253868545	0.37464899	0.32320388
cgp	C-GRAD	101400	0.253868545	0.37464899	0.32320388
cgp	C-GRAD	101700	0.253868545	0.37481787	0.32320388
cgp	C-GRAD	102000	0.253868545	0.37481787	0.32320388
cgp	C-GRAD	102300	0.253868545	0.37481787	0.32320388
cgp	C-GRAD	102600	0.253868545	0.37481787	0.32320388
cgp	C-GRAD	102900	0.253868545	0.37481787	0.32320388
cgp	C-GRAD	103200	0.26052964	0.37481787	0.32320388
cgp	C-GRAD	103500	0.2623509925	0.37506427000000003	0.32517567
cgp	C-GRAD	103800	0.2623509925	0.37506427000000003	0.32517567
cgp	C-GRAD	104100	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	104400	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	104700	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	105000	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	105300	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	105600	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	105900	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	106200	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	106500	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	106800	0.2623509925	0.37506427000000003	0.33148892
cgp	C-GRAD	107100	0.2623509925	0.37539831	0.33148892
cgp	C-GRAD	107400	0.2623509925	0.37539831	0.33148892
cgp	C-GRAD	107700	0.2623509925	0.37539831	0.33148892
cgp	C-GRAD	108000	0.2623509925	0.39612801000000003	0.33148892
cgp	C-GRAD	108300	0.2623509925	0.39612801000000003	0.33148892
cgp	C-GRAD	108600	0.26239030750000003	0.39612801000000003	0.33148892
cgp	C-GRAD	108900	0.26239030750000003	0.39612801000000003	0.33148892
cgp	C-GRAD	109200	0.26239030750000003	0.3961380075	0.33148892
cgp	C-GRAD	109500	0.26239030750000003	0.3961380075	0.33148892
cgp	C-GRAD	109800	0.26239030750000003	0.3961380075	0.33148892
cgp	C-GRAD	110100	0.26239030750000003	0.3961380075	0.33148892
cgp	C-GRAD	110400	0.26239030750000003	0.3961380075	0.33148892
cgp	C-GRAD	110700	0.26239030750000003	0.3961380075	0.33148892
cgp	C-GRAD	111000	0.26239030750000003	0.3961380075	0.33148892
cgp	C-GRAD	111300	0.26239030750000003	0.396665615	0.33148892
cgp	C-GRAD	111600	0.26239030750000003	0.396665615	0.33148892
cgp	C-GRAD	111900	0.29635262500000004	0.396665615	0.3526005
cgp	C-GRAD	112200	0.29635262500000004	0.396665615	0.3526005
cgp	C-GRAD	112500	0.29635262500000004	0.396665615	0.3526005
cgp	C-GRAD	112800	0.29635262500000004	0.396665615	0.3526005
cgp	C-GRAD	113100	0.29635262500000004	0.396665615	0.3526005
cgp	C-GRAD	113400	0.29635262500000004	0.396665615	0.3526005
cgp	C-GRAD	113700	0.29635262500000004	0.396665615	0.3526567
cgp	C-GRAD	114000	0.29635262500000004	0.396665615	0.3526567
cgp	C-GRAD	114300	0.29635262500000004	0.406783265	0.3577601
cgp	C-GRAD	114600	0.29635262500000004	0.406783265	0.3577601
cgp	C-GRAD	114900	0.29635262500000004	0.406783265	0.3577601
cgp	C-GRAD	115200	0.29635262500000004	0.406783265	0.3577601
cgp	C-GRAD	115500	0.29635262500000004	0.406783265	0.3577601
cgp	C-GRAD	115800	0.29635262500000004	0.406783265	0.3577601
cgp	C-GRAD	116100	0.29635262500000004	0.406783265	0.3577601
cgp	C-GRAD	116400	0.29635262500000004	0.406783265	0.3577601
cgp	C-GRAD	116700	0.29635262500000004	0.407271505	0.3577601
cgp	C-GRAD	117000	0.29635262500000004	0.407271505	0.3577601
cgp	C-GRAD	117300	0.29635262500000004	0.407271505	0.3577601
cgp	C-GRAD	117600	0.29635262500000004	0.407271505	0.3577601
cgp	C-GRAD	117900	0.29635262500000004	0.407271505	0.3577601
cgp	C-GRAD	118200	0.29635262500000004	0.407271505	0.3577601
cgp	C-GRAD	118500	0.29635262500000004	0.407271505	0.3577601
cgp	C-GRAD	118800	0.29635262500000004	0.407271505	0.362734
cgp	C-GRAD	119100	0.29635262500000004	0.407271505	0.362734
cgp	C-GRAD	119400	0.29635262500000004	0.407271505	0.362734
cgp	C-GRAD	119700	0.29635262500000004	0.407271505	0.362734
cgp	C-GRAD	120000	0.29635262500000004	0.407271505	0.362734
cgp	C-GRAD	120300	0.19942250250000002	0.431763765	0.35099895000000003
