solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
lgp	D-PAR	60900	0.21022753	0.29584408	0.29074875
lgp	D-PAR	61200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	61500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	61800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	62100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	62400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	62700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	63000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	63300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	63600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	63900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	64200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	64500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	64800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	65100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	65400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	65700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	66000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	66300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	66600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	66900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	67200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	67500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	67800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	68100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	68400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	68700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	69000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	69300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	69600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	69900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	70200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	70500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	70800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	71100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	71400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	71700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	72000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	72300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	72600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	72900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	73200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	73500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	73800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	74100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	74400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	74700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	75000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	75300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	75600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	75900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	76200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	76500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	76800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	77100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	77400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	77700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	78000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	78300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	78600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	78900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	79200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	79500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	79800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	80100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	80400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	80700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	81000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	81300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	81600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	81900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	82200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	82500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	82800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	83100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	83400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	83700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	84000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	84300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	84600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	84900	0.21022753	0.2989446	0.29074875
lgp	D-PAR	85200	0.21022753	0.2989446	0.29074875
lgp	D-PAR	85500	0.21022753	0.2989446	0.29074875
lgp	D-PAR	85800	0.21022753	0.2989446	0.29074875
lgp	D-PAR	86100	0.21022753	0.2989446	0.29074875
lgp	D-PAR	86400	0.21022753	0.2989446	0.29074875
lgp	D-PAR	86700	0.21022753	0.2989446	0.29074875
lgp	D-PAR	87000	0.21022753	0.2989446	0.29074875
lgp	D-PAR	87300	0.21022753	0.2989446	0.29074875
lgp	D-PAR	87600	0.21022753	0.2989446	0.29074875
lgp	D-PAR	87900	0.21022753	0.2989446	0.29074875
