generation,max_fitness,mean_fitness,max_dead_time,eval_time,percentage
0,11.0,-95.968,42,0.4668076539999997,0.71999997
1,9.8,-123.064,42,0.3471245490000001,0.64
2,10.1,-97.18,42,0.3748735829999994,0.68
3,10.1,-142.308,42,0.37598332000000134,0.56
4,10.1,-142.90799,42,0.34446931300000116,0.59999996
5,9.8,-154.22,42,0.3790413309999998,0.52
6,10.1,-112.084,42,0.363845576000001,0.56
7,10.1,-97.23599,42,0.3638451329999999,0.68
8,10.1,-139.004,42,0.3730425869999987,0.48
9,10.4,-140.604,42,0.3931063119999987,0.52
10,10.1,-97.34,42,0.2782179169999992,0.59999996
11,10.1,-143.04799,42,0.35698944600000004,0.52
12,10.7,-109.107994,42,0.34240436500000015,0.64
13,10.1,-126.048004,42,0.3703818529999996,0.59999996
14,10.1,-80.968,42,0.3876233510000002,0.68
15,10.1,-110.47599,42,0.38240353700000007,0.59999996
16,10.1,-110.264,42,0.3711180159999987,0.64
17,10.4,-94.668,42,0.3745863939999996,0.59999996
18,10.4,-106.451996,42,0.3656029079999996,0.68
19,11.0,-109.532,42,0.343397843,0.64
20,11.0,-79.936,42,0.3649947299999994,0.68
21,11.0,-110.812,42,0.3897833750000004,0.68
22,10.1,-51.683994,42,0.3584687639999995,0.68
23,10.4,-121.176,42,0.38334599299999894,0.59999996
24,10.1,-140.372,42,0.33135411099999956,0.48
25,10.4,-122.61601,42,0.3733839719999992,0.56
26,10.7,-111.908005,42,0.3727767799999988,0.48
27,10.4,-77.352,42,0.3879664819999995,0.71999997
28,10.1,-90.156006,42,0.334973392000002,0.71999997
29,10.7,-156.71599,42,0.3660315039999986,0.52
30,10.1,-81.759995,42,0.387117743000001,0.68
31,11.6,-140.224,42,0.3254371039999988,0.59999996
32,10.1,-95.348,42,0.40279104900000107,0.71999997
33,11.0,-108.59599,42,0.3982965130000018,0.68
34,11.3,-111.28,42,0.38630024699999765,0.52
35,10.1,-137.736,42,0.3398782030000014,0.52
36,10.4,-125.79199,42,0.3989830330000004,0.56
37,10.4,-81.287994,42,0.36140752400000054,0.76
38,10.1,-200.012,42,0.3897801019999996,0.39999998
39,10.7,-54.504,42,0.3007958329999987,0.68
40,10.4,-110.87599,42,0.36264735900000034,0.59999996
41,11.0,-111.964005,42,0.3506903269999988,0.56
42,10.1,-96.82,42,0.3406310519999991,0.71999997
43,10.1,-125.29199,42,0.32570244800000125,0.59999996
44,10.1,-50.656,42,0.2757952889999977,0.84
45,10.4,-81.87601,42,0.35503051499999927,0.64
46,9.8,-184.51999,42,0.3621822179999974,0.48
47,10.1,-97.119995,42,0.3789429360000014,0.68
48,10.4,-79.792,42,0.374354830999998,0.71999997
49,11.0,-123.535995,42,0.381177687000001,0.59999996
50,9.8,-34.588,42,0.3797927159999972,0.84
51,9.8,-99.18399,42,0.38072646299999846,0.56
52,10.4,-65.632,42,0.4002889140000008,0.71999997
53,10.1,-203.732,42,0.3692326379999997,0.39999998
54,10.4,-126.675995,42,0.3020389320000021,0.56
55,10.4,-79.42799,42,0.34251691300000076,0.71999997
56,10.4,-49.14,42,0.36194592000000014,0.71999997
57,10.1,-95.22,42,0.37122296899999796,0.64
58,10.4,-151.68,42,0.38831491799999895,0.56
59,10.7,-182.844,42,0.39035021899999833,0.44
60,11.0,-110.36,42,0.38115758,0.64
61,10.4,-95.80801,42,0.3895948500000017,0.68
62,10.1,-166.97601,42,0.3313798769999998,0.52
63,10.1,-155.8,42,0.3649471230000003,0.56
64,9.8,-95.788,42,0.3884681400000005,0.68
65,10.4,-138.67201,42,0.352094699000002,0.52
66,10.4,-66.495995,42,0.35846217499999966,0.76
67,10.1,-91.368,42,0.3160267410000017,0.71999997
68,11.0,-95.23599,42,0.30133979400000044,0.71999997
69,10.4,-67.996,42,0.3616237530000035,0.68
70,10.4,-67.212,42,0.36834978099999915,0.68
71,10.1,-245.18799,42,0.38801689599999634,0.28
72,10.4,-128.20801,42,0.3613884029999994,0.59999996
73,10.4,-96.6,42,0.3909991900000023,0.59999996
74,10.4,-96.244,42,0.3693366400000002,0.68
75,10.1,-94.91199,42,0.37807191400000306,0.59999996
76,10.4,-110.512,42,0.32806410599999936,0.56
77,9.8,-140.09999,42,0.3219012759999984,0.56
78,10.1,-50.048,42,0.3694352370000047,0.76
79,10.4,-124.864,42,0.31863762000000406,0.64
80,10.7,-126.448006,42,0.37253594799999945,0.56
81,10.4,-80.355995,42,0.40687156399999935,0.59999996
82,10.4,-111.32,42,0.32324612800000097,0.64
83,10.1,-65.184,42,0.35261665999999536,0.64
84,10.4,-140.93199,42,0.36068683199999896,0.56
85,11.0,-108.932,42,0.3265283739999987,0.68
86,10.4,-96.256,42,0.32852440300000296,0.68
87,10.4,-50.539997,42,0.3372403970000022,0.84
88,10.1,-152.32799,42,0.388014179999999,0.52
89,10.1,-126.61601,42,0.3678518900000043,0.59999996
90,10.1,-81.332,42,0.40507713400000256,0.56
91,11.3,-79.308,42,0.3581478410000045,0.68
92,10.4,-95.684,42,0.3677106600000002,0.68
93,10.4,-125.884,42,0.3772338559999966,0.48
94,10.7,-96.784004,42,0.36959137499999883,0.71999997
95,10.7,-82.684006,42,0.38876002399999976,0.71999997
96,10.4,-51.084,42,0.38955949300000015,0.71999997
97,10.4,-123.492,42,0.35118217499999815,0.59999996
98,11.0,-96.04,42,0.30283907000000454,0.71999997
99,10.4,-97.592,42,0.3069678649999972,0.64
