generation	max_fitness
0	9.8
1	10.7
2	10.1
3	10.4
4	10.1
5	10.4
6	10.1
7	10.1
8	10.1
9	10.7
10	10.4
11	10.4
12	10.1
13	10.4
14	10.7
15	11.0
16	11.3
17	11.0
18	10.7
19	10.1
20	10.7
21	10.1
22	10.4
23	10.1
24	10.4
25	10.4
26	10.1
27	10.4
28	10.1
29	10.3
30	10.4
31	10.4
32	10.1
33	10.4
34	11.0
35	10.7
36	10.7
37	10.4
38	11.0
39	10.1
40	11.3
41	10.4
42	10.1
43	10.7
44	10.6
45	10.4
46	11.5
47	11.0
48	10.7
49	11.3
50	6.8
51	6.8
52	8.6
53	8.6
54	8.6
55	8.6
56	8.6
57	8.6
58	8.6
59	8.6
60	8.6
61	8.6
62	8.6
63	8.6
64	8.6
65	8.6
66	8.6
67	8.6
68	8.6
69	8.6
70	8.6
71	9.4
72	9.4
73	9.4
74	9.4
75	9.4
76	9.4
77	9.4
78	9.4
79	9.4
80	9.4
81	9.4
82	9.4
83	9.4
84	9.4
85	9.4
86	9.4
87	9.4
88	9.4
89	9.4
90	9.4
91	9.4
92	9.4
93	9.4
94	9.4
95	9.4
96	9.4
97	9.4
98	9.4
99	9.4
