generation	max_fitness
0	10.1
1	9.8
2	10.4
3	10.1
4	10.4
5	9.8
6	10.4
7	9.8
8	10.1
9	10.1
10	10.7
11	10.4
12	11.0
13	10.1
14	10.1
15	10.1
16	10.1
17	10.1
18	9.8
19	9.8
20	10.1
21	9.8
22	10.4
23	11.0
24	10.4
25	-0.9
26	-0.9
27	-0.6
28	-0.6
29	-0.6
30	-0.6
31	-0.6
32	-0.6
33	-0.6
34	-0.6
35	-0.6
36	-0.6
37	-0.6
38	-0.3
39	-0.3
40	-0.3
41	-0.3
42	-0.3
43	-0.3
44	-0.3
45	-0.3
46	-0.3
47	-0.3
48	-0.3
49	-0.3
50	-0.3
51	-0.3
52	-0.3
53	-0.3
54	-0.3
55	-0.3
56	-0.3
57	-0.3
58	-0.3
59	-0.3
60	1.5
61	1.5
62	1.5
63	1.5
64	1.5
65	1.5
66	1.5
67	1.5
68	1.5
69	1.5
70	1.5
71	1.5
72	1.5
73	1.5
74	1.5
75	1.5
76	1.5
77	1.5
78	1.5
79	1.5
80	1.5
81	1.5
82	1.5
83	1.5
84	1.5
85	1.5
86	1.5
87	1.5
88	1.5
89	1.5
90	1.5
91	1.5
92	1.5
93	1.5
94	1.5
95	1.5
96	1.5
97	1.5
98	1.5
99	1.5
