generation	max_fitness
0	10.4
1	9.8
2	10.1
3	9.8
4	9.8
5	9.8
6	9.8
7	9.8
8	10.1
9	10.4
10	10.1
11	10.4
12	9.8
13	10.4
14	10.1
15	10.4
16	10.1
17	10.4
18	10.1
19	10.4
20	10.4
21	10.1
22	10.4
23	10.4
24	10.7
25	10.4
26	10.4
27	10.4
28	10.1
29	10.4
30	10.1
31	10.4
32	10.1
33	10.7
34	10.7
35	10.7
36	10.7
37	10.4
38	10.4
39	10.4
40	10.1
41	10.4
42	10.4
43	10.4
44	10.4
45	9.8
46	10.4
47	10.4
48	10.7
49	10.7
50	-2.5
51	-1.7
52	-1.7
53	-0.6
54	-0.6
55	-0.6
56	0.0
57	0.0
58	0.0
59	0.0
60	0.0
61	0.0
62	2.7
63	2.7
64	2.7
65	2.7
66	2.7
67	2.7
68	2.7
69	2.7
70	2.7
71	2.7
72	2.7
73	2.7
74	2.7
75	2.7
76	2.7
77	2.7
78	2.7
79	2.7
80	2.7
81	2.7
82	2.7
83	2.7
84	2.7
85	2.7
86	2.7
87	2.7
88	2.7
89	2.7
90	2.7
91	2.7
92	2.7
93	2.7
94	2.7
95	2.7
96	2.7
97	2.7
98	2.7
99	2.7
