generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	1.5
6	1.5
7	1.5
8	1.5
9	12.2
10	1.5
11	1.5
12	1.5
13	2.1
14	2.1
15	2.1
16	2.1
17	2.1
18	2.1
19	2.1
20	2.1
21	2.1
22	2.1
23	2.1
24	2.1
25	2.1
26	2.1
27	2.1
28	2.1
29	2.1
30	2.1
31	2.1
32	2.1
33	2.1
34	2.1
35	2.1
36	2.1
37	2.1
38	2.1
39	2.1
40	2.1
41	2.1
42	2.1
43	2.1
44	2.1
45	2.1
46	2.1
47	2.1
48	2.1
49	9.8
50	9.8
51	9.8
52	9.8
53	9.8
54	9.8
55	9.8
56	9.8
57	9.8
58	9.8
59	9.8
60	10.4
61	10.4
62	10.4
63	10.4
64	10.4
65	10.4
66	9.0
67	9.0
68	9.0
69	9.0
70	9.0
71	9.0
72	9.0
73	9.0
74	9.0
75	9.0
76	9.0
77	9.0
78	9.0
79	9.0
80	9.0
81	9.0
82	9.0
83	9.0
84	9.0
85	9.0
86	9.0
87	9.0
88	9.0
89	9.0
90	9.0
91	9.0
92	9.0
93	9.0
94	9.0
95	9.0
96	9.0
97	9.0
98	9.0
99	1.5
