generation	max_fitness
0	10.1
1	9.8
2	11.0
3	10.9
4	10.1
5	11.2
6	10.9
7	11.6
8	10.4
9	10.7
10	11.0
11	10.4
12	10.4
13	10.7
14	10.7
15	10.4
16	10.7
17	10.4
18	11.3
19	10.4
20	10.4
21	10.4
22	10.1
23	10.7
24	11.0
25	10.7
26	11.3
27	11.0
28	10.4
29	10.1
30	10.1
31	10.7
32	10.7
33	10.7
34	10.7
35	10.1
36	11.0
37	10.5
38	10.1
39	11.3
40	10.4
41	10.7
42	10.4
43	10.7
44	10.7
45	10.7
46	10.4
47	10.4
48	10.4
49	10.4
50	5.5
51	5.5
52	5.5
53	6.5
54	6.5
55	6.5
56	6.5
57	6.5
58	6.5
59	6.5
60	7.3
61	7.3
62	7.3
63	7.3
64	7.3
65	7.3
66	7.3
67	7.3
68	7.3
69	7.3
70	7.3
71	7.3
72	7.3
73	7.3
74	7.3
75	7.3
76	7.3
77	7.3
78	7.3
79	7.3
80	7.3
81	7.3
82	7.3
83	7.3
84	7.6
85	7.6
86	8.1
87	8.1
88	8.1
89	8.1
90	8.1
91	8.1
92	8.1
93	8.1
94	9.4
95	9.4
96	9.4
97	9.4
98	9.4
99	9.4
