generation	max_fitness
0	10.1
1	10.4
2	10.4
3	9.8
4	10.4
5	10.1
6	10.4
7	10.7
8	10.4
9	10.7
10	10.1
11	10.1
12	9.8
13	10.4
14	9.8
15	10.1
16	10.7
17	10.1
18	10.4
19	10.4
20	10.1
21	10.7
22	10.1
23	10.7
24	10.7
25	10.7
26	10.4
27	10.7
28	11.0
29	10.4
30	10.4
31	10.7
32	10.1
33	10.7
34	10.7
35	10.4
36	10.4
37	10.4
38	10.4
39	10.7
40	10.4
41	10.4
42	10.4
43	10.7
44	10.4
45	10.1
46	10.7
47	10.1
48	10.7
49	10.4
50	10.4
51	10.4
52	10.7
53	11.0
54	10.7
55	10.7
56	10.2
57	10.4
58	10.4
59	10.1
60	10.4
61	10.4
62	10.1
63	10.4
64	10.4
65	10.1
66	-2.1
67	-0.4
68	-0.4
69	-0.4
70	-0.4
71	-0.4
72	-0.4
73	-0.4
74	-0.1
75	-0.1
76	-0.1
77	-0.1
78	-0.1
79	-0.1
80	-0.1
81	-0.1
82	1.8
83	1.8
84	1.8
85	10.2
86	10.2
87	10.2
88	10.7
89	10.7
90	10.7
91	10.7
92	10.7
93	10.7
94	10.7
95	10.7
96	10.7
97	10.7
98	10.7
