generation	max_fitness
0	10.4
1	9.8
2	10.1
3	10.4
4	10.1
5	10.1
6	10.1
7	11.0
8	10.1
9	10.1
10	10.7
11	10.1
12	10.7
13	11.0
14	10.7
15	10.4
16	10.4
17	10.7
18	11.0
19	10.4
20	10.7
21	10.4
22	10.7
23	10.4
24	10.7
25	10.7
26	10.7
27	10.7
28	10.1
29	10.7
30	10.4
31	10.7
32	10.7
33	10.4
34	10.4
35	10.7
36	10.4
37	10.4
38	11.3
39	10.7
40	10.7
41	10.4
42	10.7
43	10.4
44	11.0
45	10.7
46	10.4
47	10.4
48	10.7
49	10.4
50	10.1
51	10.4
52	10.7
53	10.7
54	10.4
55	10.7
56	10.7
57	10.4
58	10.4
59	10.7
60	10.4
61	10.4
62	10.4
63	10.4
64	10.4
65	9.8
66	-333.5
67	-0.8
68	-0.4
69	-0.4
70	-0.4
71	-0.4
72	-0.4
73	-0.4
74	-0.4
75	-0.4
76	-0.4
77	-0.1
78	-0.1
79	-0.1
80	-0.1
81	-0.1
82	-0.1
83	-0.1
84	-0.1
85	-0.1
86	-0.1
87	-0.1
88	-0.1
89	-0.1
90	-0.1
91	-0.1
92	-0.1
93	-0.1
94	-0.1
95	-0.1
96	-0.1
97	-0.1
98	-0.1
99	-0.1
