generation,max_fitness,mean_fitness,max_dead_time,eval_time,percentage
0,0.9,-65.63267,42,1.1820902850000001,0.0
1,0.9,-8.939604,42,0.635206543999999,0.0
2,0.9,-55.995052,42,0.637787831999999,0.0
3,0.9,-47.436634,42,0.5652224619999995,0.0
4,0.9,-45.81584,42,0.6863785390000015,0.0
5,0.9,-41.72277,42,0.4857113989999995,0.0
6,0.9,-55.275246,42,0.41711570899999906,0.0
7,0.9,-59.074257,42,0.5209816729999996,0.0
8,0.9,-51.90495,42,0.5706915530000014,0.0
9,0.9,-56.236637,42,0.5286302139999997,0.0
10,0.9,-29.665348,42,0.5153161830000013,0.0
11,0.9,-36.59208,42,0.6706961660000008,0.0
12,0.9,-42.30693,42,0.6212435690000007,0.0
13,0.9,-33.40792,42,0.6014048509999981,0.0
14,0.9,-30.367327,42,0.5423513880000002,0.0
15,0.9,-51.57228,42,0.7185242359999968,0.0
16,0.9,-26.80693,42,0.6279295329999997,0.0
17,0.9,-45.08317,42,0.5944208500000023,0.0
18,0.9,-19.232674,42,0.6324871180000002,0.0
19,0.9,-52.254456,42,0.6748070519999985,0.0
20,1.2,-72.30099,42,0.5784634659999988,0.0
21,1.2,-61.208916,42,0.6392257530000016,0.0
22,1.2,-50.618813,42,0.6960561859999999,0.0
23,1.2,-76.29109,42,0.4846923519999997,0.0
24,1.6,-24.91089,42,0.7014580350000017,0.0
25,1.6,-54.198017,42,0.6582171469999984,0.0
26,2.2,-140.89505,42,0.6941289560000001,0.0
27,2.2,-94.88217,42,0.6258412460000002,0.0
28,2.8,-82.29307,42,0.5915967599999981,0.0
29,2.8,-75.300995,42,0.6861883420000012,0.0
30,0.9,-52.17822,42,0.7411142399999981,0.0
31,0.9,-45.220795,42,0.6248812070000014,0.0
32,0.9,-150.08119,42,0.6078938520000001,0.0
33,1.5,-155.42772,42,0.712548366,0.0
34,1.5,-120.94951,42,0.8431001510000016,0.0
35,1.5,-128.27327,42,0.7096140500000025,0.0
36,1.5,-124.846535,42,0.6975935480000004,0.0
37,1.5,-140.13466,42,0.7092947630000026,0.0
38,1.5,-133.49504,42,0.7639073620000048,0.0
39,1.8,-177.94852,42,0.7201319300000009,0.0
40,1.8,-175.37228,42,0.6860977529999985,0.0
41,1.8,-64.32871,42,0.8317345330000023,0.0
42,1.8,-79.00396,42,0.7271697170000024,0.0
43,2.4,-61.511883,42,0.7735257269999991,0.0
44,2.4,-72.13069,42,0.7990419799999984,0.0
45,2.4,-83.50891,42,0.7559571629999979,0.0
46,2.4,-70.968315,42,0.8202380589999976,0.0
47,2.4,-78.65545,42,0.7020615679999977,0.0
48,2.4,-81.91189,42,0.803269248999996,0.0
49,2.4,-75.46238,42,0.780398844000004,0.0
50,2.4,-71.885155,42,0.7680907840000017,0.0
51,2.4,-45.570297,42,0.7758210820000002,0.0
52,2.4,-86.400986,42,0.6591362959999998,0.0
53,2.4,-61.5,42,0.6432956250000004,0.0
54,2.4,-90.41089,42,0.757153546000005,0.0
55,2.4,-103.23962,42,0.7531719300000006,0.0
56,3.4,-74.766335,42,0.7576454310000003,0.0
57,3.4,-88.90693,42,0.7691520970000028,0.0
58,3.4,-104.70891,42,0.6379416580000026,0.0
59,3.4,-92.34257,42,0.7990625750000007,0.0
60,3.4,-128.41882,42,0.7537237579999996,0.0
61,3.4,-138.92079,42,0.7129210340000043,0.0
62,3.4,-107.41981,42,0.7979927459999985,0.0
63,3.4,-85.79604,42,0.808567214,0.0
64,3.4,-102.57327,42,0.6882919970000003,0.0
65,3.4,-111.031685,42,0.7824882799999955,0.0
66,4.0,-140.4693,42,0.6787857560000035,0.0
67,4.6,-104.779205,42,0.5411543179999967,0.0
68,4.6,-138.63367,42,0.7355688780000023,0.0
69,12.8,-111.99307,42,0.7018499879999993,0.03960396
70,12.8,-125.5891,42,0.5908346800000004,0.059405938
71,12.8,-160.25148,42,0.8045968500000029,0.07920792
72,12.8,-135.33961,42,0.7362278220000036,0.10891089
73,12.8,-133.41287,42,0.595578365999998,0.10891089
74,12.8,-145.02376,42,0.7531783779999941,0.10891089
75,12.8,-139.33565,42,0.6355304340000032,0.07920792
76,12.8,-137.81187,42,0.8216123269999969,0.118811876
77,12.8,-164.64752,42,0.8149819690000015,0.059405938
78,12.8,-118.115845,42,0.7639097759999984,0.13861386
79,12.8,-118.262375,42,0.8010053200000016,0.14851485
80,12.8,-128.42574,42,0.7585013829999951,0.08910891
81,12.8,-138.5703,42,0.7060203300000012,0.118811876
82,12.8,-150.54852,42,0.747348768000009,0.07920792
83,12.8,-120.15742,42,0.755243593000003,0.07920792
84,12.8,-137.12079,42,0.7875369489999997,0.08910891
85,12.8,-137.02872,42,0.7953506239999939,0.0990099
86,12.8,-109.334656,42,0.851998284000004,0.08910891
87,12.8,-154.18416,42,0.8309229940000051,0.08910891
88,12.8,-148.7386,42,0.820178815999995,0.059405938
89,12.8,-142.35545,42,0.7081194029999978,0.08910891
90,12.8,-130.76138,42,0.8241303219999878,0.0990099
91,12.8,-143.54456,42,0.7639315910000022,0.06930693
92,12.8,-131.4297,42,0.7158239709999918,0.08910891
93,12.8,-152.99603,42,0.8382659319999988,0.10891089
94,12.8,-150.41783,42,0.7891421500000035,0.07920792
95,12.8,-150.10098,42,0.7918950680000023,0.12871286
96,12.8,-132.3584,42,0.7432510590000021,0.10891089
97,12.8,-150.7604,42,0.749351040999997,0.07920792
98,12.8,-123.774254,42,0.8345750699999996,0.118811876
99,12.8,-110.98713,42,0.8000714670000093,0.12871286
