generation,max_fitness,mean_fitness,max_dead_time,eval_time,percentage
0,0.9,-108.974,42,0.43986819599999993,0.0
1,0.9,-16.864,42,0.3236579989999999,0.0
2,0.9,-14.695999,42,0.40461776300000096,0.0
3,0.9,-36.460003,42,0.2845265390000016,0.0
4,0.9,-68.19199,42,0.3301672370000013,0.0
5,0.9,-68.344,42,0.3461876900000007,0.0
6,0.9,-22.366001,42,0.3965280609999997,0.0
7,0.9,-31.343998,42,0.2478673899999997,0.0
8,0.9,-15.711999,42,0.33558242900000046,0.0
9,0.9,-61.276,42,0.3940716599999998,0.0
10,1.2,-30.016,42,0.3337501320000005,0.0
11,0.9,-38.698,42,0.26965705699999987,0.0
12,10.2,-93.74801,42,0.35949805399999946,0.02
13,0.9,-37.947998,42,0.3382743139999995,0.0
14,6.8,-97.804,42,0.3811891349999996,0.02
15,0.9,-67.756,42,0.2917398819999999,0.0
16,9.8,-170.286,42,0.37319884800000125,0.02
17,9.8,-30.874,42,0.3513890590000006,0.02
18,0.9,-136.86,42,0.18212253200000106,0.0
19,0.9,-99.95801,42,0.15260393900000047,0.0
20,0.9,-23.08,42,0.15984482300000025,0.0
21,0.9,-68.54,42,0.18908235600000012,0.0
22,0.9,-31.16,42,0.38868986999999855,0.0
23,0.9,-45.922,42,0.13789652100000005,0.0
24,0.9,-45.168003,42,0.17067179299999857,0.0
25,0.9,-53.146,42,0.14122969000000118,0.0
26,0.9,-45.573997,42,0.165321457000001,0.0
27,0.9,-23.712,42,0.2647916039999991,0.0
28,0.9,-53.977997,42,0.3445069219999972,0.0
29,0.9,-46.87,42,0.341382995,0.0
30,0.9,-23.132002,42,0.3903979559999975,0.0
31,0.9,-30.702002,42,0.32401143099999885,0.0
32,0.9,-61.184002,42,0.28455661899999996,0.0
33,0.9,-46.707996,42,0.30851521299999973,0.0
34,0.9,-35.68,42,0.374687938000001,0.0
35,0.9,-69.484,42,0.37107360799999967,0.0
36,0.9,-38.934,42,0.35312446999999736,0.0
37,0.9,-38.735996,42,0.24717145100000337,0.0
38,0.9,-46.232002,42,0.34772073499999934,0.0
39,0.9,-37.522,42,0.3657479909999992,0.0
40,0.9,-29.756,42,0.363908090999999,0.0
41,0.9,-53.218,42,0.37275763499999925,0.0
42,0.9,-38.958,42,0.3479802509999992,0.0
43,0.9,-53.846,42,0.3859992560000016,0.0
44,0.9,-45.798,42,0.37491572300000087,0.0
45,0.9,-60.184,42,0.39532530500000007,0.0
46,0.9,-30.811998,42,0.256774704999998,0.0
47,0.9,-53.647995,42,0.2791399940000012,0.0
48,0.9,-36.808,42,0.3436510979999987,0.0
49,0.9,-30.424002,42,0.3931418609999966,0.0
50,2.1,-64.616,42,0.3627320470000015,0.0
51,2.1,-109.488,42,0.32043982699999773,0.0
52,5.1,-109.162,42,0.27331058300000066,0.0
53,5.1,-77.538,42,0.36709494699999823,0.0
54,5.1,-118.602,42,0.37594391700000074,0.0
55,5.1,-81.432,42,0.34474616199999986,0.0
56,5.1,-133.97,42,0.29404325799999853,0.0
57,11.0,-77.369995,42,0.3468687349999975,0.02
58,11.0,-92.548004,42,0.3715612929999992,0.02
59,11.0,-114.38201,42,0.38395537899999965,0.12
60,11.0,-69.312004,42,0.2860182540000018,0.29999998
61,11.0,-135.87999,42,0.3431020029999985,0.17999999
62,11.0,-47.908,42,0.34755321500000136,0.32
63,11.0,-70.368004,42,0.3636049760000013,0.19999999
64,11.0,-85.299995,42,0.36740856300000146,0.19999999
65,11.0,-47.846,42,0.3099435039999996,0.32
66,11.0,-91.74201,42,0.40560900900000263,0.22
67,11.0,-55.252,42,0.36777394199999947,0.32
68,11.0,-54.750004,42,0.41034208399999983,0.29999998
69,11.0,-61.968002,42,0.3494314129999978,0.34
70,11.0,-63.914,42,0.32569378300000196,0.19999999
71,11.0,-106.984,42,0.35407024099999873,0.16
72,11.0,-85.832,42,0.3810496590000021,0.19999999
73,11.0,-62.914,42,0.3598214980000023,0.19999999
74,11.0,-69.880005,42,0.4080210400000013,0.29999998
75,11.0,-63.602,42,0.39602247900000265,0.22
76,11.0,-83.478004,42,0.2914929059999949,0.19999999
77,11.0,-76.953995,42,0.2999202849999989,0.24
78,11.0,-129.48,42,0.38981240100000036,0.24
79,11.0,-56.157997,42,0.37777304099999753,0.19999999
80,11.0,-69.334,42,0.33600468000000205,0.29999998
81,11.0,-70.13799,42,0.29939805700000477,0.32
82,11.0,-100.0,42,0.390721003000003,0.17999999
83,11.0,-62.336006,42,0.3535530249999965,0.26
84,11.0,-83.534004,42,0.39176678599999804,0.26
85,11.0,-85.19601,42,0.37847663600000203,0.19999999
86,11.0,-69.869995,42,0.27494887099999943,0.26
87,11.0,-69.406006,42,0.34975328400000194,0.29999998
88,11.0,-82.404,42,0.338621787000001,0.26
89,11.0,-48.926006,42,0.3805030230000028,0.19999999
90,11.0,-92.244,42,0.45621881000000286,0.26
91,11.0,-70.054,42,0.29565958999999964,0.22
92,11.0,-119.535995,42,0.34354454900000064,0.16
93,11.0,-93.05601,42,0.3600946740000026,0.19999999
94,11.0,-91.144005,42,0.3975839260000029,0.29999998
95,11.0,-68.224,42,0.2980030169999992,0.42
96,11.0,-55.668003,42,0.3714481710000044,0.26
97,11.0,-61.482002,42,0.398369553000002,0.34
98,11.0,-46.934,42,0.339886448999998,0.26
99,11.0,-49.102,42,0.2423920829999986,0.22
