generation	max_fitness
0	10.1
1	10.1
2	10.4
3	10.4
4	10.4
5	10.1
6	10.1
7	10.1
8	9.8
9	10.7
10	10.1
11	10.1
12	10.4
13	10.7
14	10.4
15	10.4
16	10.4
17	10.1
18	10.4
19	10.7
20	10.4
21	10.4
22	10.7
23	11.0
24	10.7
25	9.8
26	10.4
27	10.7
28	10.4
29	10.4
30	10.4
31	10.7
32	10.4
33	10.4
34	10.4
35	10.4
36	10.4
37	10.7
38	10.7
39	11.0
40	10.7
41	10.4
42	10.7
43	10.1
44	10.7
45	10.1
46	10.1
47	10.1
48	10.1
49	10.1
50	-0.9
51	-0.9
52	-0.9
53	-0.9
54	-0.9
55	-0.9
56	-0.9
57	-0.9
58	-0.9
59	1.2
60	1.2
61	1.2
62	1.2
63	6.0
64	6.0
65	6.0
66	6.0
67	6.0
68	6.0
69	6.0
70	6.0
71	6.0
72	6.0
73	6.0
74	6.0
75	6.0
76	6.0
77	6.5
78	7.8
79	7.8
80	7.8
81	7.8
82	7.8
83	7.8
84	7.8
85	7.8
86	7.8
87	7.8
88	7.8
89	7.8
90	7.8
91	7.8
92	7.8
93	7.8
94	7.8
95	7.8
96	7.8
97	7.8
98	7.8
99	7.8
