generation,max_fitness,mean_fitness,max_dead_time,eval_time,percentage
0,0.9,-81.558,42,0.564041676,0.0
1,0.9,-54.41,42,0.43803050899999985,0.0
2,0.9,-77.924995,42,0.425882337,0.0
3,0.9,-96.510994,42,0.537202024,0.0
4,0.9,-54.138996,42,0.5911613150000008,0.0
5,0.9,-81.759,42,0.4934748649999996,0.0
6,0.9,-74.061005,42,0.4187714309999997,0.0
7,7.0,-78.33099,42,0.5757922279999992,0.01
8,0.9,-99.55599,42,0.5683477470000007,0.0
9,6.5,-135.9,42,0.42724281100000105,0.01
10,1.5,-202.71602,42,0.41058713800000035,0.0
11,11.6,-209.555,42,0.6467237089999998,0.01
12,11.6,-102.951996,42,0.4869293910000003,0.01
13,11.6,-149.08301,42,0.42442430299999856,0.11
14,11.6,-182.408,42,0.48006500599999846,0.11
15,11.6,-165.934,42,0.6098242080000009,0.099999994
16,11.6,-174.839,42,0.544358527,0.14
17,11.6,-178.73701,42,0.417350205,0.099999994
18,11.6,-156.377,42,0.682033800000001,0.12
19,11.6,-177.12999,42,0.5153902699999993,0.07
20,11.6,-107.939,42,0.4201455689999989,0.17
21,11.6,-131.209,42,0.5864585049999995,0.099999994
22,11.6,-130.771,42,0.6420251509999986,0.14999999
23,11.6,-176.027,42,0.4357994480000009,0.16
24,11.6,-141.155,42,0.5322977709999996,0.14999999
25,11.6,-148.656,42,0.6008504849999987,0.08
26,11.6,-146.65201,42,0.4656752500000003,0.14
27,11.6,-138.76,42,0.398423403999999,0.11
28,11.6,-156.56,42,0.6105076539999992,0.13
29,11.6,-154.701,42,0.5507667579999982,0.099999994
30,11.6,-178.359,42,0.3745122990000027,0.13
31,11.6,-144.20201,42,0.5957607469999999,0.12
32,11.6,-148.18501,42,0.5567671159999996,0.16
33,11.6,-145.033,42,0.42105796200000256,0.13
34,11.6,-163.879,42,0.5341540119999983,0.11
35,11.6,-203.289,42,0.6464159800000004,0.07
36,11.6,-153.244,42,0.4304016610000012,0.099999994
37,11.6,-199.42801,42,0.43887010499999946,0.08
38,11.6,-180.49101,42,0.6169680419999999,0.099999994
39,11.6,-121.813,42,0.441616278999998,0.21
40,12.2,-167.63101,42,0.37879936799999925,0.12
41,12.2,-152.389,42,0.6628573780000018,0.14999999
42,12.2,-133.25,42,0.5112591670000022,0.14999999
43,12.2,-89.36201,42,0.43221264299999973,0.14999999
44,12.2,-99.56201,42,0.5732741720000014,0.17999999
45,12.8,-89.83301,42,0.5944610509999997,0.21
46,12.8,-132.93602,42,0.46127408900000333,0.19
47,13.3,-93.155,42,0.3934370429999987,0.13
48,13.3,-97.34101,42,0.6411614639999996,0.099999994
49,13.3,-43.822998,42,0.5280543890000011,0.19999999
50,13.3,-55.669003,42,0.36609933199999745,0.099999994
51,13.3,-48.356,42,0.5917763799999989,0.16
52,13.3,-44.408,42,0.579474612999995,0.13
53,13.3,-47.431004,42,0.4347147929999977,0.17999999
54,13.3,-47.35,42,0.3768747279999971,0.14999999
55,13.3,-29.569,42,0.6318915680000003,0.19
56,13.3,-52.173,42,0.583345180000002,0.11
57,13.3,-51.801006,42,0.5368905699999971,0.16
58,13.3,-54.382,42,0.4202122740000007,0.17999999
59,13.3,-40.768,42,0.648032225999998,0.14999999
60,13.3,-52.379,42,0.4020722829999954,0.089999996
61,13.3,-55.469,42,0.4092225339999942,0.12
62,13.3,-48.151005,42,0.6479866029999997,0.13
63,13.3,-34.463,42,0.5266227629999989,0.14999999
64,13.3,-85.15,42,0.42480412900000175,0.13
65,13.3,-65.604004,42,0.5171924220000008,0.099999994
66,13.3,-66.809006,42,0.6263040309999965,0.099999994
67,13.3,-66.57201,42,0.5157086890000002,0.14999999
68,13.3,-61.351006,42,0.3961184160000002,0.14999999
69,13.3,-47.346,42,0.48594985900000154,0.16
70,13.3,-58.936,42,0.6095533529999955,0.08
71,13.3,-65.89001,42,0.4684741260000038,0.16
72,13.3,-62.447002,42,0.38259115099999974,0.13
73,13.3,-63.296005,42,0.6387291300000015,0.13
74,13.3,-66.932,42,0.4435178809999982,0.089999996
75,13.3,-47.469997,42,0.5781241670000057,0.17
76,13.3,-43.422997,42,0.5419825950000003,0.19999999
77,13.3,-41.802002,42,0.3809356050000048,0.08
78,13.3,-63.640003,42,0.27175542800000585,0.14
79,13.3,-52.629,42,0.28612319199999803,0.12
80,13.3,-52.235,42,0.3443904619999998,0.12
81,13.3,-47.762,42,0.39478564899999924,0.13
82,13.3,-59.834995,42,0.33861763899999886,0.11
83,13.3,-63.180004,42,0.2579213289999984,0.13
84,13.3,-50.995,42,0.6172445780000047,0.16
85,13.3,-48.942997,42,0.5902780199999995,0.13
86,13.3,-58.393,42,0.4080146109999987,0.08
87,13.3,-37.138,42,0.4531801979999983,0.13
88,13.3,-61.618,42,0.6224413750000011,0.17999999
89,13.3,-70.323,42,0.403862709000002,0.14
90,13.3,-69.773,42,0.5433383700000007,0.17
91,13.3,-81.47201,42,0.5325808280000004,0.14999999
92,13.3,-66.978004,42,0.45285641899999973,0.11
93,13.3,-58.004997,42,0.5435141290000018,0.16
94,13.3,-58.857002,42,0.6405008620000032,0.19
95,13.3,-63.722,42,0.469930226999999,0.11
96,13.3,-70.197,42,0.3949472010000008,0.099999994
97,13.3,-59.506004,42,0.6072559609999999,0.12
98,13.3,-46.315998,42,0.48232455200000146,0.16
99,13.3,-57.995,42,0.431335789000002,0.14999999
