generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	8.0
6	0.9
7	8.0
8	0.9
9	8.0
10	0.9
11	0.9
12	0.9
13	0.9
14	0.9
15	0.9
16	0.9
17	0.9
18	0.9
19	0.9
20	0.9
21	0.9
22	0.9
23	0.9
24	0.9
25	0.9
26	0.9
27	0.9
28	0.9
29	0.9
30	0.9
31	0.9
32	0.9
33	0.9
34	0.9
35	0.9
36	1.3
37	0.9
38	0.9
39	0.9
40	0.9
41	0.9
42	0.9
43	0.9
44	0.9
45	7.8
46	1.5
47	7.8
48	8.0
49	1.8
50	10.1
51	7.5
52	11.0
53	10.4
54	0.9
55	7.5
56	0.9
57	9.8
58	0.9
59	0.9
60	0.9
61	0.9
62	0.9
63	0.9
64	8.0
65	0.9
66	2.2
67	2.2
68	2.7
69	2.7
70	3.3
71	3.3
72	3.3
73	3.3
74	3.3
75	3.3
76	3.3
77	3.3
78	3.3
79	3.3
80	3.3
81	3.3
82	3.3
83	3.3
84	3.3
85	3.3
86	3.3
87	3.3
88	3.3
89	3.3
90	3.3
91	3.3
92	3.3
93	4.0
94	4.0
95	4.0
96	4.0
97	4.0
98	4.0
99	4.0
