generation	max_fitness
0	1.5
1	2.7
2	2.7
3	2.7
4	2.7
5	2.7
6	2.7
7	2.7
8	2.7
9	2.7
10	3.3
11	3.3
12	3.3
13	3.9
14	3.9
15	3.9
16	3.9
17	3.9
18	3.9
19	3.9
20	3.9
21	3.9
22	3.9
23	3.9
24	3.9
25	3.9
26	3.9
27	3.9
28	3.9
29	3.9
30	3.9
31	3.9
32	3.9
33	3.9
34	3.9
35	3.9
36	3.9
37	3.9
38	3.9
39	3.9
40	3.9
41	3.9
42	3.9
43	3.9
44	3.9
45	3.9
46	3.9
47	3.9
48	3.9
49	3.9
50	3.9
51	3.9
52	3.9
53	3.9
54	3.9
55	3.9
56	3.9
57	3.9
58	3.9
59	3.9
60	3.9
61	3.9
62	3.9
63	3.9
64	3.9
65	3.9
66	3.9
67	3.9
68	3.9
69	3.9
70	3.9
71	3.9
72	3.9
73	3.9
74	3.9
75	3.9
76	3.9
77	3.9
78	3.9
79	3.9
80	3.9
81	3.9
82	10.5
83	10.5
84	10.5
85	10.5
86	10.5
87	11.5
88	11.5
89	11.5
90	11.5
91	11.5
92	11.5
93	11.5
94	11.5
95	11.5
96	11.5
97	11.5
98	11.5
99	11.5
