generation	max_fitness
0	9.8
1	10.1
2	10.1
3	10.1
4	10.7
5	11.0
6	10.7
7	10.7
8	10.7
9	11.0
10	10.4
11	10.8
12	10.4
13	10.4
14	10.7
15	10.1
16	10.4
17	10.4
18	10.1
19	10.7
20	10.4
21	10.7
22	10.4
23	10.7
24	11.0
25	10.1
26	10.4
27	10.1
28	10.1
29	10.7
30	5.8
31	5.8
32	6.8
33	6.8
34	6.8
35	6.8
36	6.8
37	6.8
38	6.8
39	6.8
40	6.8
41	6.8
42	6.8
43	6.8
44	6.8
45	6.8
46	6.8
47	6.8
48	6.8
49	6.8
50	6.8
51	6.8
52	6.8
53	6.8
54	6.8
55	6.8
56	6.8
57	6.8
58	6.8
59	6.8
60	6.8
61	6.8
62	6.8
63	6.8
64	6.8
65	6.8
66	6.8
67	6.8
68	7.3
69	8.3
70	8.3
71	8.3
72	8.3
73	8.3
74	8.3
75	8.3
76	8.3
77	8.3
78	8.3
79	8.3
80	8.3
81	8.3
82	8.3
83	8.3
84	8.3
85	8.3
86	8.3
87	8.3
88	8.3
89	8.3
90	8.3
91	8.3
92	8.7
93	8.7
94	8.7
95	8.7
96	8.7
97	8.7
98	8.7
99	8.7
