generation,max_fitness,mean_fitness,max_dead_time,eval_time,percentage
0,0.9,-93.502,42,0.523586828,0.0
1,0.9,-199.978,42,0.3414218290000006,0.0
2,0.9,-8.302001,42,0.35286268999999937,0.0
3,0.9,-38.811996,42,0.3952959420000006,0.0
4,0.9,-15.952001,42,0.2521066909999998,0.0
5,0.9,-54.097996,42,0.33500221599999946,0.0
6,0.9,-69.59,42,0.4372826869999997,0.0
7,0.9,-15.887998,42,0.29178198199999983,0.0
8,0.9,-62.107998,42,0.35747272599999924,0.0
9,0.9,-31.491999,42,0.3662669249999997,0.0
10,2.7,-73.306,42,0.38851987699999846,0.0
11,11.6,-28.772,42,0.31107008199999875,0.02
12,11.6,-80.07,42,0.35969324100000044,0.02
13,11.6,-144.666,42,0.3907138830000001,0.08
14,11.6,-100.322,42,0.32304595599999963,0.16
15,12.2,-152.25801,42,0.29915617699999864,0.17999999
16,12.2,-84.91801,42,0.36279927400000034,0.19999999
17,12.2,-85.734,42,0.3918710490000006,0.17999999
18,12.2,-96.978004,42,0.30664903799999976,0.26
19,12.2,-84.594,42,0.30489436100000056,0.19999999
20,12.2,-99.692,42,0.3364391290000004,0.24
21,12.2,-82.88801,42,0.42424274299999887,0.24
22,12.2,-77.976,42,0.37694017300000127,0.16
23,12.2,-75.906006,42,0.2987674810000005,0.24
24,12.2,-127.355995,42,0.3328823019999998,0.19999999
25,12.2,-83.07,42,0.3905266990000005,0.22
26,12.2,-76.187996,42,0.2988830250000021,0.22
27,12.2,-48.008003,42,0.34570050299999977,0.26
28,12.2,-76.895996,42,0.3800482780000003,0.22
29,12.2,-113.56,42,0.40879422100000085,0.28
30,12.2,-49.092,42,0.335212508999998,0.19999999
31,12.2,-93.434,42,0.28999136599999886,0.17999999
32,12.2,-86.264,42,0.3557694650000016,0.16
33,12.2,-92.948006,42,0.42109277299999803,0.17999999
34,12.2,-48.636,42,0.24489869499999983,0.19999999
35,12.2,-56.164,42,0.3503089139999993,0.17999999
36,12.8,-77.57,42,0.4063908319999996,0.22
37,12.8,-92.439995,42,0.4116951769999986,0.22
38,12.8,-113.692,42,0.25562305300000077,0.12
39,12.8,-91.494,42,0.40759483400000107,0.24
40,12.8,-98.995995,42,0.3153580990000009,0.17999999
41,12.8,-91.03199,42,0.38811378499999805,0.16
42,12.8,-69.55601,42,0.27241185599999795,0.22
43,12.8,-127.41801,42,0.4127933619999986,0.16
44,12.8,-127.994,42,0.35878661499999964,0.14
45,12.8,-90.42,42,0.38056823099999804,0.17999999
46,12.8,-115.40201,42,0.3803096140000015,0.16
47,12.8,-113.046005,42,0.2742961689999994,0.12
48,12.8,-129.078,42,0.34916141000000067,0.14
49,12.8,-107.358,42,0.3604316989999994,0.16
50,12.8,-164.77602,42,0.3994062030000016,0.12
51,12.8,-122.258,42,0.25801585800000026,0.14
52,12.8,-113.394005,42,0.37414268299999875,0.17999999
53,12.8,-112.154,42,0.3588130079999985,0.12
54,12.8,-113.484,42,0.4003131309999972,0.19999999
55,12.8,-128.984,42,0.3962266630000002,0.16
56,12.8,-104.649994,42,0.292040501999999,0.19999999
57,12.8,-136.324,42,0.290347397999998,0.12
58,12.8,-93.076,42,0.4107508210000006,0.12
59,12.8,-77.41999,42,0.3699339760000022,0.099999994
60,12.8,-121.06,42,0.37189699899999695,0.099999994
61,12.8,-90.784004,42,0.15584507400000192,0.16
62,12.8,-114.31801,42,0.17068870299999972,0.14
63,12.8,-164.478,42,0.15209336799999917,0.12
64,12.8,-56.05,42,0.16911543599999845,0.16
65,12.8,-136.946,42,0.3359152509999994,0.16
66,12.8,-77.706,42,0.14860626300000135,0.17999999
67,12.8,-107.304,42,0.1660287750000009,0.12
68,12.8,-128.62599,42,0.174342063000001,0.17999999
69,12.8,-107.189995,42,0.1618351010000012,0.16
70,12.8,-135.274,42,0.339260423999999,0.17999999
71,12.8,-113.79599,42,0.3724418269999994,0.16
72,12.8,-150.686,42,0.3013819290000015,0.12
73,12.8,-112.254,42,0.34412605700000043,0.17999999
74,12.8,-92.978004,42,0.3806900689999999,0.17999999
75,12.8,-150.774,42,0.3037979990000004,0.14
76,12.8,-106.078,42,0.297388607000002,0.16
77,12.8,-128.92,42,0.2712946950000017,0.17999999
78,12.8,-129.61,42,0.3816556040000023,0.14
79,12.8,-91.856,42,0.3108476879999955,0.12
80,12.8,-134.97801,42,0.38469938800000136,0.16
81,12.8,-143.536,42,0.30267666600000354,0.12
82,12.8,-106.948006,42,0.2768623719999965,0.14
83,12.8,-155.594,42,0.3613677299999978,0.12
84,12.8,-84.08599,42,0.3846248569999986,0.16
85,12.8,-47.027996,42,0.36772988900000314,0.19999999
86,12.8,-128.414,42,0.38503099599999757,0.12
87,12.8,-128.248,42,0.36100513899999953,0.17999999
88,12.8,-126.478,42,0.2477897139999996,0.17999999
89,12.8,-105.954,42,0.369372435999999,0.16
90,12.8,-97.984,42,0.4217656119999944,0.17999999
91,12.8,-135.272,42,0.37916132600000196,0.17999999
92,12.8,-122.024,42,0.36233143800000533,0.19999999
93,12.8,-115.342,42,0.3077800599999989,0.16
94,12.8,-107.622,42,0.25492720899999455,0.14
95,12.8,-128.538,42,0.35730626000000143,0.14
96,12.8,-135.246,42,0.3531040199999964,0.16
97,12.8,-98.842,42,0.39314834999999704,0.14
98,12.8,-107.034004,42,0.28747117099999997,0.099999994
99,12.8,-127.874,42,0.26361426700000123,0.16
