generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	6.6
7	0.9
8	0.9
9	0.9
10	0.9
11	0.9
12	0.9
13	0.9
14	0.9
15	0.9
16	0.9
17	0.9
18	0.9
19	0.9
20	1.1
21	1.2
22	0.9
23	0.9
24	0.9
25	0.9
26	7.6
27	0.9
28	8.1
29	7.6
30	8.1
31	0.9
32	0.9
33	1.2
34	0.9
35	9.8
36	9.8
37	9.8
38	9.8
39	9.8
40	9.8
41	9.8
42	9.8
43	9.8
44	9.8
45	10.1
46	9.8
47	9.8
48	9.8
49	9.8
50	9.8
51	10.2
52	9.8
53	9.8
54	9.8
55	9.8
56	10.6
57	9.8
58	9.8
59	9.8
60	9.8
61	9.8
62	9.8
63	9.8
64	9.8
65	9.8
66	10.4
67	10.4
68	10.4
69	10.4
70	10.4
71	10.4
72	10.4
73	10.4
74	10.4
75	10.4
76	10.4
77	10.4
78	10.4
79	10.4
80	10.4
81	10.4
82	10.4
83	10.4
84	10.4
85	10.4
86	10.4
87	10.4
88	10.4
89	10.4
90	10.4
91	10.4
92	10.4
93	10.4
94	10.4
95	10.4
96	10.4
97	10.4
98	10.4
99	1.5
