generation	max_fitness
0	10.4
1	10.1
2	10.4
3	10.4
4	10.1
5	10.7
6	10.7
7	10.1
8	10.1
9	10.4
10	10.1
11	10.4
12	10.4
13	10.4
14	10.4
15	9.8
16	11.0
17	11.3
18	10.1
19	10.1
20	11.0
21	10.4
22	11.0
23	10.1
24	10.7
25	10.7
26	10.7
27	10.7
28	10.4
29	10.4
30	11.0
31	10.1
32	10.7
33	10.4
34	10.1
35	10.4
36	10.4
37	10.4
38	10.7
39	10.4
40	11.0
41	10.7
42	11.0
43	10.7
44	11.0
45	11.0
46	11.0
47	10.7
48	10.4
49	10.7
50	-0.6
51	-0.6
52	-0.6
53	-0.4
54	-0.4
55	6.0
56	6.0
57	6.0
58	6.5
59	6.5
60	6.5
61	6.5
62	6.5
63	6.5
64	6.5
65	6.5
66	6.5
67	6.5
68	6.5
69	6.5
70	6.5
71	6.5
72	6.5
73	6.5
74	6.5
75	6.5
76	6.5
77	6.5
78	6.5
79	6.5
80	6.5
81	6.5
82	6.5
83	6.5
84	6.5
85	6.5
86	6.5
87	6.5
88	6.8
89	6.8
90	6.8
91	6.8
92	6.8
93	6.8
94	6.8
95	6.8
96	6.8
97	6.8
98	6.8
99	6.8
