generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	0.9
11	0.9
12	1.3
13	0.9
14	1.6
15	0.9
16	1.8
17	3.3
18	0.9
19	1.1
20	0.9
21	0.9
22	0.9
23	0.9
24	0.9
25	2.4
26	2.4
27	2.4
28	2.4
29	4.0
30	4.0
31	4.0
32	4.0
33	4.0
34	4.0
35	4.0
36	4.0
37	4.0
38	4.0
39	4.0
40	4.0
41	4.0
42	4.0
43	4.0
44	4.0
45	4.0
46	4.0
47	4.0
48	4.0
49	4.0
50	4.0
51	4.0
52	4.0
53	4.0
54	4.0
55	4.0
56	4.0
57	4.0
58	4.0
59	4.0
60	4.0
61	4.0
62	4.0
63	4.0
64	4.0
65	4.0
66	4.0
67	4.0
68	4.0
69	4.0
70	4.0
71	4.0
72	4.0
73	4.0
74	4.0
75	4.0
76	4.0
77	4.0
78	4.0
79	4.0
80	4.0
81	4.0
82	4.0
83	4.0
84	4.0
85	4.0
86	4.0
87	4.0
88	4.0
89	4.0
90	4.0
91	4.0
92	4.0
93	4.0
94	4.0
95	4.0
96	4.0
97	4.0
98	4.0
99	4.0
