generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	1.5
7	1.5
8	2.2
9	4.5
10	3.9
11	2.2
12	3.5
13	11.6
14	3.3
15	4.5
16	1.5
17	10.9
18	10.9
19	10.9
20	10.9
21	10.9
22	10.9
23	10.9
24	10.9
25	10.9
26	10.9
27	10.9
28	10.9
29	10.9
30	10.9
31	10.9
32	10.9
33	10.9
34	10.9
35	10.9
36	10.9
37	10.9
38	10.9
39	10.9
40	10.9
41	10.9
42	10.9
43	10.9
44	11.6
45	11.6
46	11.6
47	11.6
48	11.6
49	10.9
50	11.6
51	11.6
52	11.6
53	10.9
54	12.8
55	12.2
56	12.2
57	12.2
58	12.2
59	12.2
60	12.8
61	10.9
62	12.2
63	10.9
64	12.2
65	12.2
66	2.4
67	2.4
68	2.4
69	2.4
70	2.4
71	3.0
72	3.0
73	3.0
74	3.0
75	3.0
76	3.0
77	3.0
78	3.0
79	3.0
80	3.0
81	3.0
82	3.0
83	3.0
84	3.0
85	3.0
86	3.0
87	3.0
88	3.0
89	3.0
90	3.0
91	3.1
92	3.1
93	3.9
94	3.9
95	3.9
96	3.9
97	3.9
98	3.9
99	0.9
