generation	max_fitness
0	10.1
1	10.1
2	10.4
3	10.4
4	10.4
5	10.4
6	10.1
7	11.0
8	11.3
9	11.0
10	10.7
11	11.0
12	10.1
13	10.4
14	10.1
15	10.4
16	11.0
17	10.7
18	10.7
19	10.1
20	10.1
21	10.7
22	10.4
23	10.7
24	11.0
25	10.4
26	11.9
27	11.0
28	11.0
29	11.3
30	10.7
31	10.7
32	10.4
33	10.7
34	10.7
35	10.4
36	11.2
37	11.0
38	10.7
39	10.3
40	10.4
41	9.8
42	10.7
43	10.4
44	11.0
45	11.0
46	10.1
47	10.7
48	10.4
49	10.4
50	-0.9
51	-0.9
52	-0.9
53	-0.9
54	6.5
55	9.7
56	9.7
57	9.7
58	9.7
59	9.7
60	9.7
61	9.7
62	9.7
63	9.7
64	9.7
65	9.7
66	9.7
67	11.3
68	11.3
69	11.3
70	11.3
71	11.3
72	11.3
73	11.3
74	11.3
75	11.3
76	11.3
77	11.3
78	11.3
79	11.3
80	11.3
81	11.3
82	11.3
83	11.3
84	11.3
85	11.3
86	11.3
87	11.3
88	11.3
89	11.3
90	11.3
91	11.3
92	11.3
93	11.3
94	11.3
95	11.3
96	11.3
97	11.3
98	11.3
99	11.3
