generation	max_fitness
0	10.1
1	9.8
2	9.8
3	10.1
4	10.1
5	10.4
6	10.1
7	10.1
8	10.1
9	10.4
10	10.1
11	10.4
12	9.8
13	10.1
14	10.4
15	10.4
16	9.8
17	10.7
18	10.4
19	10.1
20	10.7
21	10.4
22	10.7
23	10.1
24	10.1
25	10.1
26	10.4
27	10.1
28	11.0
29	10.1
30	-1.9
31	-0.3
32	-0.3
33	-0.3
34	-0.3
35	-0.3
36	-0.3
37	-0.3
38	6.0
39	6.0
40	6.0
41	6.0
42	6.0
43	6.0
44	6.0
45	6.0
46	6.0
47	6.0
48	6.5
49	6.5
50	6.5
51	6.5
52	6.5
53	6.5
54	7.0
55	7.0
56	7.0
57	7.0
58	7.0
59	7.0
60	7.0
61	7.0
62	7.0
63	7.0
64	7.0
65	7.0
66	7.0
67	7.8
68	7.8
69	7.8
70	8.3
71	8.3
72	8.3
73	8.3
74	8.3
75	8.3
76	8.3
77	8.3
78	8.3
79	8.3
80	8.3
81	8.3
82	8.3
83	8.3
84	8.3
85	8.3
86	8.3
87	8.3
88	8.3
89	8.3
90	8.3
91	8.3
92	8.3
93	8.3
94	8.3
95	8.3
96	8.3
97	8.3
98	8.3
99	8.3
