generation	max_fitness
0	10.7
1	10.1
2	10.7
3	10.4
4	10.1
5	10.1
6	10.4
7	10.7
8	10.1
9	10.1
10	10.7
11	11.0
12	11.0
13	10.4
14	11.0
15	10.4
16	10.1
17	10.4
18	10.1
19	10.1
20	10.4
21	10.1
22	10.7
23	10.4
24	10.1
25	10.4
26	10.7
27	11.0
28	10.7
29	11.6
30	10.1
31	11.0
32	11.0
33	10.4
34	10.7
35	10.1
36	10.7
37	10.7
38	10.1
39	11.0
40	10.7
41	10.4
42	10.4
43	10.4
44	10.7
45	10.1
46	10.1
47	10.4
48	10.4
49	10.7
50	-3.5
51	-0.8
52	-0.8
53	-0.6
54	-0.6
55	6.0
56	6.0
57	6.0
58	6.0
59	6.0
60	6.0
61	7.0
62	7.0
63	7.0
64	7.0
65	7.0
66	7.0
67	7.0
68	7.0
69	7.0
70	7.0
71	7.0
72	7.0
73	7.0
74	7.0
75	7.0
76	7.0
77	7.0
78	7.0
79	7.8
80	7.8
81	7.8
82	7.8
83	7.8
84	7.8
85	7.8
86	7.8
87	7.8
88	7.8
89	7.8
90	7.8
91	7.8
92	7.8
93	7.8
94	7.8
95	7.8
96	7.8
97	7.8
98	7.8
99	7.8
