generation,max_fitness,mean_fitness,max_dead_time,eval_time,percentage
0,10.4,-107.744995,42,1.289565766,0.65999997
1,10.1,-101.29699,42,0.6510919099999999,0.65
2,11.3,-122.401,42,0.752845293,0.55
3,10.7,-128.69,42,0.7499589310000001,0.57
4,10.7,-110.934,42,0.760428117,0.61
5,10.7,-140.34,42,0.7207658160000001,0.45999998
6,10.4,-95.978,42,0.7252155059999996,0.59999996
7,10.4,-124.475,42,0.6718657050000001,0.51
8,11.0,-136.924,42,0.7189699669999996,0.52
9,10.7,-155.918,42,0.663823979,0.5
10,10.7,-143.147,42,0.6467987940000004,0.53
11,10.7,-118.119,42,0.7383557770000007,0.58
12,10.4,-108.7,42,0.7579569279999987,0.53999996
13,10.7,-107.451996,42,0.6791371759999976,0.63
14,10.4,-125.853004,42,0.6954440710000007,0.59999996
15,10.4,-100.97599,42,0.6876395140000007,0.65999997
16,10.4,-124.079,42,0.725277596999998,0.59
17,10.4,-120.17,42,0.7378795329999974,0.61
18,10.4,-167.59702,42,0.6715017040000006,0.5
19,10.1,-92.12201,42,0.680447951999998,0.65999997
20,10.1,-117.95801,42,0.7260968160000019,0.59999996
21,10.7,-167.555,42,0.7148402499999982,0.5
22,10.4,-144.605,42,0.6227348379999995,0.55
23,10.4,-128.923,42,0.6988457060000002,0.61
24,10.7,-135.139,42,0.7211532699999985,0.59
25,10.4,-118.06801,42,0.7293051239999997,0.64
26,10.1,-145.456,42,0.7254420340000003,0.56
27,10.1,-112.968994,42,0.7304607740000009,0.59999996
28,10.1,-170.331,42,0.7154244339999991,0.48999998
29,10.1,-141.24199,42,0.6772461730000003,0.51
30,10.7,-114.92,42,0.6865367189999994,0.64
31,10.7,-116.299995,42,0.6643239730000019,0.55
32,10.4,-99.034004,42,0.7316436299999971,0.61
33,10.4,-130.168,42,0.7551773369999992,0.53999996
34,10.4,-107.534996,42,0.7242970160000013,0.63
35,10.1,-134.054,42,0.7386766400000013,0.58
36,10.4,-125.194,42,0.7511589690000022,0.59999996
37,10.1,-110.924,42,0.7376020259999976,0.64
38,10.4,-145.939,42,0.7536939590000031,0.53
39,10.4,-128.196,42,0.6826596550000019,0.58
40,10.1,-96.824005,42,0.737795743999996,0.65999997
41,10.1,-115.29301,42,0.7010343450000036,0.59
42,11.0,-138.268,42,0.7755250239999967,0.52
43,10.4,-110.279,42,0.7124609389999961,0.65
44,11.0,-170.605,42,0.6925211210000057,0.42
45,10.7,-109.75699,42,0.7297371379999973,0.64
46,10.4,-120.874,42,0.714955113000002,0.53999996
47,10.4,-87.944,42,0.7196973419999964,0.69
48,10.1,-129.60301,42,0.7285639289999963,0.56
49,10.7,-126.90099,42,0.7549124930000062,0.55
50,-0.9,-325.748,42,0.7872156050000001,0.0
51,-0.6,-346.82,42,0.7504885270000017,0.0
52,-0.6,-262.861,42,0.694787986999998,0.0
53,-0.6,-277.49197,42,0.7467899029999998,0.0
54,-0.6,-296.468,42,0.7719312619999954,0.0
55,5.5,-268.065,42,0.7724623379999969,0.01
56,5.5,-272.279,42,0.7192164900000009,0.01
57,6.5,-281.551,42,0.8003062090000057,0.06
58,7.3,-289.85397,42,0.8089258460000011,0.12
59,7.3,-296.26102,42,0.7734528379999972,0.14999999
60,7.3,-297.044,42,0.795888300999998,0.08
61,7.3,-291.315,42,0.8272140580000027,0.13
62,7.3,-279.44,42,0.7933281600000015,0.17
63,7.3,-302.116,42,0.765323310999996,0.089999996
64,7.3,-273.202,42,0.7512767100000062,0.089999996
65,7.3,-297.75397,42,0.762904994000003,0.099999994
66,7.3,-264.293,42,0.7772102919999995,0.099999994
67,7.3,-299.76102,42,0.7179979220000021,0.11
68,7.3,-265.06403,42,0.7375730279999999,0.14999999
69,7.3,-299.88898,42,0.781719018000004,0.12
70,7.3,-271.285,42,0.7412356760000023,0.14
71,7.3,-292.732,42,0.7564118459999989,0.11
72,7.3,-278.83,42,0.7487597000000008,0.099999994
73,10.2,-287.466,42,0.8161639339999951,0.089999996
74,10.2,-282.06,42,0.8585426360000028,0.14
75,10.2,-317.22598,42,0.7287508060000008,0.06
76,10.2,-320.89102,42,0.7798683030000007,0.07
77,10.2,-302.045,42,0.7593618499999906,0.08
78,10.2,-325.917,42,0.718881063000012,0.07
79,10.2,-327.89102,42,0.7579966769999942,0.06
80,10.2,-321.537,42,0.7677284079999964,0.06
81,10.2,-312.19098,42,0.7189696060000017,0.06
82,10.2,-315.24503,42,0.7052403259999949,0.06
83,10.2,-339.41898,42,0.7896349319999985,0.049999997
84,10.2,-329.445,42,0.7887815839999917,0.049999997
85,10.2,-304.43597,42,0.7451855009999946,0.11
86,10.2,-316.59198,42,0.7667268659999991,0.07
87,10.2,-321.86697,42,0.7330803209999885,0.07
88,10.2,-320.874,42,0.691000325999994,0.099999994
89,10.2,-327.658,42,0.8064066669999903,0.089999996
90,10.2,-327.55197,42,0.7870092959999937,0.08
91,10.2,-314.726,42,0.7295524069999999,0.06
92,10.2,-301.083,42,0.7895887270000088,0.07
93,10.2,-326.477,42,0.7656582320000069,0.07
94,10.2,-327.78198,42,0.7377347239999921,0.07
95,10.2,-320.43,42,0.7563410489999995,0.049999997
96,10.2,-305.32498,42,0.7945118309999941,0.099999994
97,10.2,-320.16397,42,0.7773858270000034,0.06
98,10.2,-316.405,42,0.7435599009999976,0.06
99,10.2,-321.39798,42,0.7588207329999932,0.049999997
