generation	max_fitness
0	10.1
1	10.1
2	10.1
3	9.8
4	10.4
5	9.8
6	10.1
7	10.1
8	9.8
9	10.1
10	10.4
11	9.8
12	10.1
13	10.4
14	10.5
15	10.4
16	10.1
17	10.4
18	10.4
19	10.1
20	-1.9
21	-1.9
22	9.7
23	9.7
24	9.7
25	9.7
26	9.7
27	9.7
28	9.7
29	9.7
30	9.7
31	9.7
32	9.7
33	9.7
34	10.3
35	10.3
36	10.3
37	10.3
38	10.3
39	10.3
40	10.3
41	10.3
42	10.3
43	10.3
44	10.3
45	10.3
46	10.3
47	10.3
48	10.3
49	10.3
50	10.3
51	10.3
52	10.3
53	10.3
54	10.3
55	10.3
56	10.3
57	10.3
58	10.3
59	10.3
60	10.3
61	10.3
62	10.3
63	10.3
64	10.3
65	10.3
66	10.3
67	10.3
68	10.3
69	10.3
70	10.3
71	10.3
72	10.3
73	10.3
74	10.3
75	10.3
76	10.3
77	10.3
78	10.3
79	10.3
80	10.3
81	10.3
82	10.3
83	10.3
84	10.3
85	10.3
86	10.3
87	10.3
88	10.3
89	10.3
90	11.5
91	11.5
92	11.5
93	11.5
94	11.5
95	11.5
96	11.5
97	11.5
98	11.5
99	11.5
