generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	0.9
11	0.9
12	0.9
13	0.9
14	0.9
15	7.5
16	0.9
17	8.0
18	0.9
19	9.1
20	1.1
21	8.0
22	8.0
23	8.0
24	8.0
25	8.0
26	0.9
27	8.0
28	0.9
29	0.9
30	0.9
31	0.9
32	0.9
33	1.5
34	1.5
35	1.5
36	1.5
37	1.5
38	2.2
39	1.5
40	1.7
41	1.5
42	1.5
43	1.5
44	1.5
45	1.5
46	1.5
47	1.5
48	1.5
49	1.5
50	1.8
51	1.8
52	2.4
53	2.5
54	2.7
55	2.7
56	3.3
57	3.3
58	3.3
59	3.3
60	3.3
61	3.3
62	3.3
63	3.3
64	3.3
65	3.3
66	3.3
67	3.3
68	3.9
69	3.9
70	12.8
71	12.8
72	12.8
73	12.8
74	12.8
75	12.8
76	12.8
77	12.8
78	12.8
79	12.8
80	12.8
81	12.8
82	12.8
83	12.8
84	12.8
85	12.8
86	12.8
87	12.8
88	12.8
89	12.8
90	12.8
91	12.8
92	12.8
93	12.8
94	12.8
95	12.8
96	12.8
97	12.8
98	12.8
99	12.8
